date,funding_rate,long_liquidations,short_liquidations,open_interest,long_short_ratio,etf_flow
2020-05-03,,0.0,0.0,2370638887.0,,
2020-05-04,,0.0,0.0,2441366827.0,,
2020-05-05,,0.0,0.0,2414169976.0,,
2020-05-06,,0.0,0.0,2432278804.0,,
2020-05-07,,0.0,0.0,2595638553.0,,
2020-05-08,,0.0,0.0,2709489347.0,,
2020-05-09,,0.0,0.0,2912050989.0,,
2020-05-10,,0.0,0.0,3044197944.0,,
2020-05-11,,0.0,0.0,2458922009.0,,
2020-05-12,,0.0,0.0,2420337737.0,,
2020-05-13,,0.0,0.0,2519831447.0,,
2020-05-14,,0.0,0.0,2738992454.0,,
2020-05-15,,0.0,0.0,2676799695.0,,
2020-05-16,,0.0,0.0,2651157206.0,,
2020-05-17,,0.0,0.0,2640357824.0,,
2020-05-18,,0.0,0.0,2799760507.0,,
2020-05-19,,0.0,0.0,2832317405.0,,
2020-05-20,,0.0,0.0,2789149324.0,,
2020-05-21,,0.0,0.0,2844923548.0,,
2020-05-22,,0.0,0.0,2765490978.0,,
2020-05-23,,0.0,0.0,2822657467.0,,
2020-05-24,,0.0,0.0,2792551665.0,,
2020-05-25,,0.0,0.0,2884977623.0,,
2020-05-26,,0.0,0.0,2870465430.0,,
2020-05-27,,0.0,0.0,2883860886.0,,
2020-05-28,,0.0,0.0,2934561117.0,,
2020-05-29,,0.0,0.0,2965552625.0,,
2020-05-30,,0.0,0.0,2991433453.0,,
2020-05-31,,0.0,0.0,3068722437.0,,
2020-06-01,,0.0,0.0,3016287079.0,,
2020-06-02,,0.0,0.0,3380288170.0,,
2020-06-03,,0.0,0.0,2857962666.0,,
2020-06-04,,0.0,0.0,2865878247.0,,
2020-06-05,,0.0,0.0,3431921508.0,,
2020-06-06,,0.0,0.0,3426619539.0,,
2020-06-07,,0.0,0.0,3415855284.0,,
2020-06-08,,0.0,0.0,3447608823.0,,
2020-06-09,,0.0,0.0,3508823968.0,,
2020-06-10,,0.0,0.0,3510935851.0,,
2020-06-11,,0.0,0.0,3559142462.0,,
2020-06-12,,0.0,0.0,3476745275.0,,
2020-06-13,,0.0,0.0,3454234983.0,,
2020-06-14,,0.0,0.0,3425094466.0,,
2020-06-15,,0.0,0.0,3465042233.0,,
2020-06-16,,0.0,0.0,3529922526.0,,
2020-06-17,,0.0,0.0,3554197719.0,,
2020-06-18,,0.0,0.0,3565117078.0,,
2020-06-19,,0.0,0.0,3556455370.0,,
2020-06-20,,0.0,0.0,3494296704.0,,
2020-06-21,,0.0,0.0,3515992447.0,,
2020-06-22,,0.0,0.0,3507168329.0,,
2020-06-23,,0.0,0.0,3709499572.0,,
2020-06-24,,0.0,0.0,3791589867.0,,
2020-06-25,,0.0,0.0,3707612771.0,,
2020-06-26,,0.0,0.0,3513251848.0,,
2020-06-27,,0.0,0.0,3316506334.0,,
2020-06-28,,0.0,0.0,3407313520.0,,
2020-06-29,,0.0,0.0,3369685999.0,,
2020-06-30,,0.0,0.0,3361700166.0,,
2020-07-01,,0.0,0.0,3351099423.0,,
2020-07-02,,0.0,0.0,3427557676.0,,
2020-07-03,,0.0,0.0,3458296144.0,,
2020-07-04,,0.0,0.0,3390854162.0,,
2020-07-05,,0.0,0.0,3330952574.0,,
2020-07-06,,0.0,0.0,3373831250.0,,
2020-07-07,,0.0,0.0,3614886618.0,,
2020-07-08,,0.0,0.0,3576410285.0,,
2020-07-09,,0.0,0.0,3762053430.0,,
2020-07-10,,0.0,0.0,3661217148.0,,
2020-07-11,,0.0,0.0,3530891409.0,,
2020-07-12,,0.0,0.0,3527141825.0,,
2020-07-13,,0.0,0.0,3524482492.0,,
2020-07-14,,0.0,0.0,3656797952.0,,
2020-07-15,,0.0,0.0,3656608269.0,,
2020-07-16,,0.0,0.0,3754046481.0,,
2020-07-17,,0.0,0.0,3842774732.0,,
2020-07-18,,0.0,0.0,3780702317.0,,
2020-07-19,,0.0,0.0,3735868069.0,,
2020-07-20,,0.0,0.0,3809856045.0,,
2020-07-21,,0.0,0.0,3754546215.0,,
2020-07-22,,0.0,0.0,4124179700.0,,
2020-07-23,,0.0,0.0,4223018182.0,,
2020-07-24,,0.0,0.0,4310515244.0,,
2020-07-25,,0.0,0.0,4235796313.0,,
2020-07-26,,0.0,0.0,4466288918.0,,
2020-07-27,,0.0,0.0,4439105964.0,,
2020-07-28,,0.0,0.0,4643946246.0,,
2020-07-29,,0.0,0.0,4763673005.0,,
2020-07-30,,0.0,0.0,4912446128.0,,
2020-07-31,,0.0,0.0,4945814109.0,,
2020-08-01,,0.0,0.0,5142436362.0,,
2020-08-02,,0.0,0.0,5404630458.0,,
2020-08-03,,0.0,0.0,4772127159.0,,
2020-08-04,,0.0,0.0,4789340395.0,,
2020-08-05,,0.0,0.0,4823070390.0,,
2020-08-06,,0.0,0.0,4957328736.0,,
2020-08-07,,0.0,0.0,5114008490.0,,
2020-08-08,,0.0,0.0,5004004145.0,,
2020-08-09,,0.0,0.0,4925314198.0,,
2020-08-10,,0.0,0.0,5011063067.0,,
2020-08-11,,0.0,0.0,5160762496.0,,
2020-08-12,,0.0,0.0,5101501682.0,,
2020-08-13,,0.0,0.0,4962723181.0,,
2020-08-14,,0.0,0.0,5036599694.0,,
2020-08-15,,0.0,0.0,5041465685.0,,
2020-08-16,,0.0,0.0,5201256838.0,,
2020-08-17,,0.0,0.0,5238022882.0,,
2020-08-18,,0.0,0.0,5489325762.0,,
2020-08-19,,0.0,0.0,5311235663.0,,
2020-08-20,,0.0,0.0,5073210388.0,,
2020-08-21,,0.0,0.0,4977041710.0,,
2020-08-22,,0.0,0.0,4979649905.0,,
2020-08-23,,0.0,0.0,4850412607.0,,
2020-08-24,,0.0,0.0,4854844902.0,,
2020-08-25,,0.0,0.0,4912603791.0,,
2020-08-26,,0.0,0.0,4836949502.0,,
2020-08-27,,0.0,0.0,4631141886.0,,
2020-08-28,,0.0,0.0,4652508318.0,,
2020-08-29,,0.0,0.0,4554807187.0,,
2020-08-30,,0.0,0.0,4586375618.0,,
2020-08-31,,0.0,0.0,4675746747.0,,
2020-09-01,,0.0,0.0,4707069185.0,,
2020-09-02,,0.0,0.0,4951867076.0,,
2020-09-03,,0.0,0.0,4577512180.0,,
2020-09-04,,0.0,0.0,3913627528.0,,
2020-09-05,,0.0,0.0,3560381786.0,,
2020-09-06,,0.0,0.0,3527017647.0,,
2020-09-07,,0.0,0.0,3540958867.0,,
2020-09-08,,0.0,0.0,3554233590.0,,
2020-09-09,,0.0,0.0,3577027011.0,,
2020-09-10,,0.0,0.0,3525693945.0,,
2020-09-11,,0.0,0.0,3590015644.0,,
2020-09-12,,0.0,0.0,3639929121.0,,
2020-09-13,,0.0,0.0,3656996601.0,,
2020-09-14,,0.0,0.0,3676560053.0,,
2020-09-15,,0.0,0.0,3755046663.0,,
2020-09-16,,0.0,0.0,3772539345.0,,
2020-09-17,,0.0,0.0,3929859787.0,,
2020-09-18,,0.0,0.0,3904051220.0,,
2020-09-19,,0.0,0.0,3851229833.0,,
2020-09-20,,0.0,0.0,3948081965.0,,
2020-09-21,,0.0,0.0,3889563389.0,,
2020-09-22,,0.0,0.0,3729393112.0,,
2020-09-23,,0.0,0.0,3676365195.0,,
2020-09-24,,0.0,0.0,3653754718.0,,
2020-09-25,,0.0,0.0,3612029740.0,,
2020-09-26,,0.0,0.0,3450864843.0,,
2020-09-27,,0.0,0.0,3548747365.0,,
2020-09-28,,0.0,0.0,3549710737.0,,
2020-09-29,,0.0,0.0,3504626337.0,,
2020-09-30,,0.0,0.0,3567871789.0,,
2020-10-01,,0.0,0.0,3471352655.0,,
2020-10-02,,0.0,0.0,3477070142.0,,
2020-10-03,,0.0,0.0,3421367794.0,,
2020-10-04,,0.0,0.0,3429736670.0,,
2020-10-05,,0.0,0.0,3455412433.0,,
2020-10-06,,0.0,0.0,3565556590.0,,
2020-10-07,,0.0,0.0,3566383273.0,,
2020-10-08,,0.0,0.0,3578881290.0,,
2020-10-09,,0.0,0.0,3719825211.0,,
2020-10-10,,0.0,0.0,3857914446.0,,
2020-10-11,,0.0,0.0,3872475342.0,,
2020-10-12,,0.0,0.0,3900428379.0,,
2020-10-13,,0.0,0.0,3935373794.0,,
2020-10-14,,0.0,0.0,3917618404.0,,
2020-10-15,,0.0,0.0,3851858245.0,,
2020-10-16,,0.0,0.0,3947567924.0,,
2020-10-17,,0.0,0.0,3834842662.0,1.389,
2020-10-18,,0.0,0.0,3770340728.0,1.389,
2020-10-19,,0.0,0.0,3868744041.0,1.259,
2020-10-20,,0.0,0.0,4101924138.0,1.235,
2020-10-21,,0.0,0.0,4365620746.0,0.936,
2020-10-22,,0.0,0.0,4528150126.0,1.438,
2020-10-23,,0.0,0.0,4688338856.0,1.438,
2020-10-24,,0.0,0.0,4721847894.0,1.298,
2020-10-25,,0.0,0.0,4908716451.0,1.32,
2020-10-26,,0.0,0.0,4820919331.0,1.32,
2020-10-27,,0.0,0.0,4809547042.0,1.297,
2020-10-28,,0.0,0.0,5021303323.0,1.201,
2020-10-29,,0.0,0.0,4735155029.0,1.491,
2020-10-30,,0.0,0.0,4885266790.0,1.12,
2020-10-31,,0.0,0.0,4926494122.0,1.1,
2020-11-01,,0.0,0.0,5160902987.0,1.1,
2020-11-02,,0.0,0.0,5105930028.0,1.227,
2020-11-03,,0.0,0.0,4888866772.0,1.227,
2020-11-04,,0.0,0.0,5051244300.0,1.063,
2020-11-05,,0.0,0.0,5038926123.0,1.051,
2020-11-06,,0.0,0.0,5251694025.0,1.346,
2020-11-07,,0.0,0.0,5348552141.0,1.521,
2020-11-08,,0.0,0.0,5037843458.0,1.42,
2020-11-09,,0.0,0.0,5261414433.0,1.438,
2020-11-10,,0.0,0.0,5183311522.0,1.548,
2020-11-11,,0.0,0.0,5156649926.0,1.628,
2020-11-12,,0.0,0.0,5472660592.0,1.423,
2020-11-13,,0.0,0.0,5700412285.0,1.347,
2020-11-14,,0.0,0.0,5573038058.0,1.496,
2020-11-15,,0.0,0.0,5429108232.0,1.523,
2020-11-16,,0.0,0.0,5431687176.0,1.419,
2020-11-17,,0.0,0.0,5828571633.0,1.251,
2020-11-18,,0.0,0.0,5930935152.0,1.37,
2020-11-19,,0.0,0.0,5889958905.0,1.685,
2020-11-20,,0.0,0.0,6101778805.0,1.685,
2020-11-21,,0.0,0.0,6402413238.0,1.763,
2020-11-22,,0.0,0.0,6494110990.0,1.885,
2020-11-23,,0.0,0.0,6536044539.0,1.608,
2020-11-24,,0.0,0.0,6677041913.0,1.608,
2020-11-25,,0.0,0.0,6770713702.0,1.799,
2020-11-26,,0.0,0.0,6812245090.0,2.226,
2020-11-27,,0.0,0.0,5708146502.0,1.717,
2020-11-28,,0.0,0.0,5686235976.0,1.724,
2020-11-29,,0.0,0.0,5834074954.0,1.536,
2020-11-30,,0.0,0.0,6002661590.0,1.382,
2020-12-01,,0.0,0.0,6504467239.0,1.481,
2020-12-02,,0.0,0.0,6692586966.0,1.523,
2020-12-03,,0.0,0.0,6253143619.0,1.625,
2020-12-04,,0.0,0.0,6602035967.0,1.542,
2020-12-05,,0.0,0.0,6391435549.0,1.47,
2020-12-06,,0.0,0.0,6423334967.0,1.32,
2020-12-07,,0.0,0.0,6437900023.0,1.181,
2020-12-08,,0.0,0.0,6592204530.0,1.497,
2020-12-09,,0.0,0.0,6662321866.0,1.368,
2020-12-10,,0.0,0.0,6436564460.0,1.205,
2020-12-11,,0.0,0.0,6392184167.0,1.344,
2020-12-12,,0.0,0.0,6378054011.0,1.344,
2020-12-13,,0.0,0.0,6357824651.0,1.142,
2020-12-14,,0.0,0.0,6700853241.0,1.126,
2020-12-15,,0.0,0.0,6776982273.0,1.155,
2020-12-16,,0.0,0.0,6950932745.0,0.947,
2020-12-17,,0.0,0.0,7383288744.0,1.153,
2020-12-18,,0.0,0.0,7661454381.0,1.421,
2020-12-19,,0.0,0.0,7822021062.0,1.532,
2020-12-20,,0.0,0.0,8199080927.0,1.601,
2020-12-21,,0.0,0.0,8158408164.0,1.587,
2020-12-22,,0.0,0.0,7819997002.0,1.335,
2020-12-23,,0.0,0.0,8038156963.0,1.434,
2020-12-24,,0.0,0.0,7943314969.0,1.402,
2020-12-25,,0.0,0.0,7560880724.0,1.388,
2020-12-26,,0.0,0.0,7933395109.0,1.412,
2020-12-27,,0.0,0.0,8475673813.0,1.575,
2020-12-28,,0.0,0.0,8673522058.0,1.66,
2020-12-29,,0.0,0.0,8731421466.0,1.819,
2020-12-30,,0.0,0.0,8349835140.0,1.982,
2020-12-31,,0.0,0.0,8668825296.0,1.605,
2021-01-01,,0.0,0.0,8778911180.0,1.601,
2021-01-02,,0.0,0.0,8908144716.0,1.565,
2021-01-03,,0.0,0.0,9666597250.0,1.554,
2021-01-04,,0.0,0.0,9806494694.0,2.013,
2021-01-05,,0.0,0.0,9200972545.0,1.894,
2021-01-06,,0.0,0.0,9176691377.0,1.903,
2021-01-07,,0.0,0.0,10066039176.0,1.915,
2021-01-08,,0.0,0.0,10871103257.0,2.118,
2021-01-09,,0.0,0.0,11052007530.0,2.508,
2021-01-10,,0.0,0.0,11327787335.0,2.893,
2021-01-11,,0.0,0.0,11517858103.0,2.613,
2021-01-12,,0.0,0.0,10148737346.0,2.447,
2021-01-13,,0.0,0.0,10628075326.0,2.097,
2021-01-14,,0.0,0.0,10626329872.0,2.487,
2021-01-15,,0.0,0.0,12029327443.0,1.935,
2021-01-16,,0.0,0.0,11561605717.0,2.282,
2021-01-17,,0.0,0.0,11494138239.0,2.14,
2021-01-18,,0.0,0.0,11122446691.0,2.235,
2021-01-19,,0.0,0.0,11495921983.0,2.817,
2021-01-20,,0.0,0.0,11667541719.0,2.342,
2021-01-21,,0.0,0.0,10991945496.0,2.405,
2021-01-22,,0.0,0.0,10152444708.0,2.04,
2021-01-23,,0.0,0.0,9968331854.0,1.955,
2021-01-24,,0.0,0.0,9703185269.0,1.726,
2021-01-25,,0.0,0.0,9800225457.0,1.804,
2021-01-26,,0.0,0.0,9996148769.0,2.067,
2021-01-27,,0.0,0.0,9871784710.0,1.908,
2021-01-28,,0.0,0.0,9552132116.0,1.932,
2021-01-29,,0.0,0.0,10091219321.0,1.472,
2021-01-30,,0.0,0.0,10313125884.0,2.733,
2021-01-31,,0.0,0.0,10236667727.0,2.893,
2021-02-01,,0.0,0.0,10044423148.0,2.475,
2021-02-02,,0.0,0.0,9919622240.0,2.595,
2021-02-03,,0.0,0.0,10562471004.0,2.329,
2021-02-04,,0.0,0.0,10886823761.0,1.899,
2021-02-05,,0.0,0.0,11006014298.0,1.792,
2021-02-06,,0.0,0.0,11624579157.0,1.984,
2021-02-07,,0.0,0.0,12483725425.0,2.106,
2021-02-08,,0.0,0.0,12255712395.0,2.255,
2021-02-09,,0.0,0.0,14056278654.0,2.222,
2021-02-10,,0.0,0.0,14124881256.0,2.227,
2021-02-11,,0.0,0.0,14068157984.0,2.571,
2021-02-12,,0.0,0.0,15031089499.0,2.595,
2021-02-13,,0.0,0.0,14894124673.0,2.766,
2021-02-14,,0.0,0.0,14948274197.0,2.775,
2021-02-15,,0.0,0.0,15836635103.0,2.514,
2021-02-16,,0.0,0.0,15310562778.0,2.003,
2021-02-17,,0.0,0.0,15795600630.0,2.364,
2021-02-18,,0.0,0.0,17188375684.0,1.884,
2021-02-19,,0.0,0.0,16940446389.0,2.224,
2021-02-20,,0.0,0.0,17403914977.0,2.224,
2021-02-21,,0.0,0.0,16696622119.0,2.199,
2021-02-22,,0.0,0.0,17385770927.0,2.271,
2021-02-23,,0.0,0.0,15933537232.0,2.483,
2021-02-24,,0.0,0.0,14888551400.0,1.934,
2021-02-25,,0.0,0.0,14825766208.0,2.119,
2021-02-26,,0.0,0.0,14456366945.0,2.431,
2021-02-27,,0.0,0.0,13696600968.0,2.406,
2021-02-28,,0.0,0.0,13847063048.0,2.133,
2021-03-01,,0.0,0.0,13805950611.0,1.906,
2021-03-02,,0.0,0.0,14589916466.0,2.155,
2021-03-03,,0.0,0.0,14347837330.0,2.113,
2021-03-04,,0.0,0.0,14616699510.0,2.285,
2021-03-05,,0.0,0.0,14256725928.0,2.663,
2021-03-06,,0.0,0.0,13934450912.0,2.245,
2021-03-07,,0.0,0.0,13845843187.0,2.122,
2021-03-08,,0.0,0.0,14750851037.0,1.946,
2021-03-09,,0.0,0.0,15221919292.0,1.93,
2021-03-10,,0.0,0.0,16946227562.0,2.019,
2021-03-11,,0.0,0.0,17987367752.0,2.0,
2021-03-12,,0.0,0.0,18285439439.0,1.933,
2021-03-13,,0.0,0.0,18963330019.0,1.904,
2021-03-14,,0.0,0.0,20716365168.0,2.11,
2021-03-15,,0.0,0.0,20930989732.0,2.482,
2021-03-16,,0.0,0.0,19151302819.0,3.161,
2021-03-17,,0.0,0.0,18324241121.0,3.019,
2021-03-18,,0.0,0.0,18431264210.0,2.72,
2021-03-19,,0.0,0.0,19491162111.0,3.114,
2021-03-20,,0.0,0.0,19140891706.0,2.655,
2021-03-21,,0.0,0.0,19688399734.0,2.834,
2021-03-22,,0.0,0.0,19548030827.0,2.964,
2021-03-23,,0.0,0.0,19401085410.0,3.405,
2021-03-24,,0.0,0.0,19079049304.0,2.768,
2021-03-25,,0.0,0.0,18867525703.0,3.102,
2021-03-26,,0.0,0.0,17701890680.0,2.534,
2021-03-27,,0.0,0.0,17142992683.0,2.556,
2021-03-28,,0.0,0.0,17430884412.0,2.1,
2021-03-29,,0.0,0.0,17860200901.0,2.215,
2021-03-30,,0.0,0.0,19268840541.0,2.097,
2021-03-31,,0.0,0.0,20456251365.0,2.241,
2021-04-01,,0.0,0.0,20280890287.0,2.279,
2021-04-02,,0.0,0.0,20432032302.0,2.228,
2021-04-03,,0.0,0.0,21126453018.0,2.711,
2021-04-04,,0.0,0.0,21321461388.0,2.318,
2021-04-05,,0.0,0.0,20835172866.0,2.483,
2021-04-06,,0.0,0.0,21282426452.0,2.475,
2021-04-07,,0.0,0.0,21274338267.0,3.075,
2021-04-08,,0.0,0.0,20889284714.0,3.179,
2021-04-09,,0.0,0.0,20345455844.0,2.527,
2021-04-10,,0.0,0.0,20464639694.0,2.564,
2021-04-11,,0.0,0.0,22085916394.0,2.987,
2021-04-12,,0.0,0.0,21998280360.0,2.97,
2021-04-13,,0.0,0.0,22682686993.0,3.296,
2021-04-14,,0.0,0.0,24618632839.0,2.218,
2021-04-15,,0.0,0.0,24181356991.0,3.156,
2021-04-16,,0.0,0.0,23937700430.0,3.078,
2021-04-17,,0.0,0.0,23277998843.0,3.792,
2021-04-18,,0.0,0.0,23191667968.0,4.552,
2021-04-19,,0.0,0.0,19926066338.0,2.896,
2021-04-20,,0.0,0.0,19023003859.0,2.546,
2021-04-21,,0.0,0.0,18755343437.0,2.671,
2021-04-22,,0.0,0.0,18302152395.0,2.511,
2021-04-23,,0.0,0.0,17727468090.0,2.492,
2021-04-24,,0.0,0.0,17097240249.0,2.101,
2021-04-25,,0.0,0.0,16863314531.0,1.543,
2021-04-26,,0.0,0.0,16849763066.0,1.587,
2021-04-27,,0.0,0.0,16578126858.0,1.591,
2021-04-28,,0.0,0.0,16814209515.0,1.786,
2021-04-29,,0.0,0.0,16511610983.0,2.131,
2021-04-30,,0.0,0.0,16632172935.0,2.376,
2021-05-01,,0.0,0.0,17642490227.0,2.128,
2021-05-02,,0.0,0.0,17756377025.0,2.219,
2021-05-03,,0.0,0.0,17811768850.0,2.789,
2021-05-04,,0.0,0.0,17822946103.0,3.058,
2021-05-05,,0.0,0.0,17424204779.0,2.733,
2021-05-06,,0.0,0.0,17610912166.0,2.381,
2021-05-07,,0.0,0.0,17628350978.0,3.218,
2021-05-08,,0.0,0.0,17540443109.0,2.667,
2021-05-09,,0.0,0.0,18067382144.0,2.338,
2021-05-10,,0.0,0.0,17972111504.0,2.882,
2021-05-11,,0.0,0.0,18120853084.0,3.29,
2021-05-12,,0.0,0.0,18173733691.0,2.429,
2021-05-13,,0.0,0.0,,2.429,
2021-05-14,,0.0,0.0,16822365948.0,2.86,
2021-05-15,,0.0,0.0,16789488112.0,3.252,
2021-05-16,,0.0,0.0,17075336331.0,2.784,
2021-05-17,,0.0,0.0,16838012099.0,3.107,
2021-05-18,,0.0,0.0,15967647431.0,3.031,
2021-05-19,,0.0,0.0,15897945370.0,3.941,
2021-05-20,,0.0,0.0,11492269455.0,1.708,
2021-05-21,,0.0,0.0,11705667565.0,1.593,
2021-05-22,,0.0,0.0,11247490659.0,1.26,
2021-05-23,,0.0,0.0,11004050024.0,1.373,
2021-05-24,,0.0,0.0,10302780098.0,1.641,
2021-05-25,,0.0,0.0,10682828988.0,1.753,
2021-05-26,,0.0,0.0,10702410084.0,1.612,
2021-05-27,,0.0,0.0,10923522416.0,2.262,
2021-05-28,,0.0,0.0,10767381736.0,1.585,
2021-05-29,,0.0,0.0,10522234804.0,1.692,
2021-05-30,,0.0,0.0,10334364557.0,1.865,
2021-05-31,,0.0,0.0,10402409658.0,1.448,
2021-06-01,,0.0,0.0,10651024112.0,1.41,
2021-06-02,,0.0,0.0,10440392749.0,2.014,
2021-06-03,,0.0,0.0,11023241056.0,1.242,
2021-06-04,,0.0,0.0,10996545144.0,1.666,
2021-06-05,,0.0,0.0,10725323409.0,1.584,
2021-06-06,,0.0,0.0,10606537929.0,1.615,
2021-06-07,,0.0,0.0,10775242984.0,1.775,
2021-06-08,,0.0,0.0,10908757216.0,1.585,
2021-06-09,,0.0,0.0,10474413998.0,1.427,
2021-06-10,,0.0,0.0,11301123877.0,0.925,
2021-06-11,,0.0,0.0,10956807128.0,1.031,
2021-06-12,,0.0,0.0,11193976024.0,0.853,
2021-06-13,,0.0,0.0,10691957127.0,1.105,
2021-06-14,,0.0,0.0,11153587107.0,0.987,
2021-06-15,,0.0,0.0,12328211988.0,1.092,
2021-06-16,,0.0,0.0,12101843659.0,1.256,
2021-06-17,,0.0,0.0,11907680054.0,1.61,
2021-06-18,,0.0,0.0,12102266123.0,2.25,
2021-06-19,,0.0,0.0,11659675581.0,1.997,
2021-06-20,,0.0,0.0,11593874876.0,1.807,
2021-06-21,,0.0,0.0,11386782767.0,2.0,
2021-06-22,,0.0,0.0,10577870842.0,1.982,
2021-06-23,,0.0,0.0,10521302626.0,1.313,
2021-06-24,,0.0,0.0,10525112498.0,1.609,
2021-06-25,,0.0,0.0,10603409845.0,1.224,
2021-06-26,,0.0,0.0,9719242640.0,1.743,
2021-06-27,,0.0,0.0,9912961603.0,1.599,
2021-06-28,,0.0,0.0,10372534819.0,1.211,
2021-06-29,,0.0,0.0,10216209990.0,1.179,
2021-06-30,,0.0,0.0,10858805885.0,1.077,
2021-07-01,,0.0,0.0,10280548965.0,1.518,
2021-07-02,,0.0,0.0,10160322332.0,1.263,
2021-07-03,,0.0,0.0,10363918067.0,1.353,
2021-07-04,,0.0,0.0,10513780700.0,1.306,
2021-07-05,,0.0,0.0,10669441445.0,1.458,
2021-07-06,,0.0,0.0,10328510552.0,1.375,
2021-07-07,,0.0,0.0,10365113680.0,1.375,
2021-07-08,,0.0,0.0,10349224143.0,1.375,
2021-07-09,,0.0,0.0,10447531820.0,1.799,
2021-07-10,,0.0,0.0,10421474688.0,1.276,
2021-07-11,,0.0,0.0,10367175648.0,1.146,
2021-07-12,,0.0,0.0,10579321621.0,0.956,
2021-07-13,,0.0,0.0,10469478446.0,2.114,
2021-07-14,,0.0,0.0,10472885909.0,2.121,
2021-07-15,,0.0,0.0,10414618860.0,2.045,
2021-07-16,,0.0,0.0,10743985278.0,2.698,
2021-07-17,,0.0,0.0,10518302220.0,1.733,
2021-07-18,,0.0,0.0,10675221009.0,1.771,
2021-07-19,,0.0,0.0,10708973698.0,2.076,
2021-07-20,,0.0,0.0,11151840784.0,2.018,
2021-07-21,,0.0,0.0,10885767637.0,1.429,
2021-07-22,,0.0,0.0,10967935390.0,1.432,
2021-07-23,,0.0,0.0,10939035290.0,1.241,
2021-07-24,,0.0,0.0,11442802733.0,1.192,
2021-07-25,,0.0,0.0,11755529213.0,1.085,
2021-07-26,,0.0,0.0,12276491240.0,0.943,
2021-07-27,,0.0,0.0,11126134023.0,1.32,
2021-07-28,,0.0,0.0,11633481903.0,1.36,
2021-07-29,,0.0,0.0,11746374102.0,0.918,
2021-07-30,,0.0,0.0,11733963733.0,0.952,
2021-07-31,,0.0,0.0,12034966341.0,1.004,
2021-08-01,,0.0,0.0,11860878064.0,1.002,
2021-08-02,,0.0,0.0,11434158123.0,1.188,
2021-08-03,,0.0,0.0,11476459241.0,1.518,
2021-08-04,,0.0,0.0,11451842268.0,1.675,
2021-08-05,,0.0,0.0,11540308343.0,1.545,
2021-08-06,,0.0,0.0,11522054467.0,1.041,
2021-08-07,,0.0,0.0,12244895222.0,0.918,
2021-08-08,,0.0,0.0,12621481149.0,0.926,
2021-08-09,,0.0,0.0,12333568181.0,0.926,
2021-08-10,,0.0,0.0,13117339481.0,0.863,
2021-08-11,,0.0,0.0,13148965574.0,1.238,
2021-08-12,,0.0,0.0,13235122622.0,1.128,
2021-08-13,,0.0,0.0,13386544390.0,1.341,
2021-08-14,,0.0,0.0,14057353629.0,1.034,
2021-08-15,,0.0,0.0,13856956916.0,1.444,
2021-08-16,,0.0,0.0,13663236119.0,1.506,
2021-08-17,,0.0,0.0,13927360400.0,1.895,
2021-08-18,,0.0,0.0,13720840944.0,2.029,
2021-08-19,,0.0,0.0,13392245399.0,1.946,
2021-08-20,,0.0,0.0,13793236296.0,1.362,
2021-08-21,,0.0,0.0,14703999019.0,1.029,
2021-08-22,,0.0,0.0,14570342066.0,0.99,
2021-08-23,,0.0,0.0,14614535746.0,1.096,
2021-08-24,,0.0,0.0,15146679215.0,1.332,
2021-08-25,,0.0,0.0,15258547946.0,1.706,
2021-08-26,,0.0,0.0,15248011362.0,1.69,
2021-08-27,,0.0,0.0,14884081564.0,1.894,
2021-08-28,,0.0,0.0,14844588630.0,1.414,
2021-08-29,,0.0,0.0,14954377004.0,1.345,
2021-08-30,,0.0,0.0,14797681007.0,1.309,
2021-08-31,,0.0,0.0,14834658068.0,1.875,
2021-09-01,,0.0,0.0,14975068916.0,2.126,
2021-09-02,,0.0,0.0,,1.607,
2021-09-03,,0.0,0.0,15599073900.0,1.289,
2021-09-04,,0.0,0.0,15620322142.0,1.277,
2021-09-05,,0.0,0.0,15277356546.0,1.436,
2021-09-06,,0.0,0.0,16536148559.0,0.943,
2021-09-07,,0.0,0.0,16932466440.0,1.046,
2021-09-08,,0.0,0.0,12983571441.0,1.971,
2021-09-09,,0.0,0.0,12744931044.0,1.849,
2021-09-10,,0.0,0.0,12670703823.0,1.935,
2021-09-11,,0.0,0.0,12726640431.0,2.182,
2021-09-12,,0.0,0.0,12624455602.0,1.937,
2021-09-13,,0.0,0.0,12674238253.0,1.91,
2021-09-14,,0.0,0.0,12573232407.0,2.202,
2021-09-15,,0.0,0.0,12774611465.0,1.238,
2021-09-16,,0.0,0.0,13515057486.0,1.192,
2021-09-17,,0.0,0.0,13175451737.0,1.364,
2021-09-18,,0.0,0.0,13373100797.0,1.657,
2021-09-19,,0.0,0.0,13697630133.0,1.431,
2021-09-20,,0.0,0.0,13603271590.0,1.851,
2021-09-21,,0.0,0.0,12752682707.0,2.122,
2021-09-22,,0.0,0.0,11899876347.0,1.792,
2021-09-23,,0.0,0.0,12377477362.0,1.518,
2021-09-24,,0.0,0.0,12396456464.0,1.17,
2021-09-25,,0.0,0.0,11731952337.0,1.481,
2021-09-26,,0.0,0.0,11844640439.0,1.307,
2021-09-27,,0.0,0.0,11934647873.0,1.248,
2021-09-28,,0.0,0.0,11675887145.0,1.441,
2021-09-29,,0.0,0.0,11796379370.0,1.832,
2021-09-30,,0.0,0.0,11833740757.0,2.067,
