timestamp,open,high,low,close,volume,source
2026-05-08 16:00:00,80114.9,80159.7,79949.6,79956.9,8.68363296,kraken
2026-05-08 16:15:00,79956.8,80005.0,79900.0,79933.1,3.72776542,kraken
2026-05-08 16:30:00,79933.2,79933.2,79735.0,79790.2,29.06843863,kraken
2026-05-08 16:45:00,79790.2,79857.9,79748.7,79781.3,10.34399156,kraken
2026-05-08 17:00:00,79781.4,79937.8,79730.0,79829.3,18.93601521,kraken
2026-05-08 17:15:00,79829.3,80023.3,79829.3,79984.8,33.28617543,kraken
2026-05-08 17:30:00,79984.9,80228.6,79984.9,80099.9,27.7983568,kraken
2026-05-08 17:45:00,80100.0,80238.2,79999.0,80049.6,7.29664294,kraken
2026-05-08 18:00:00,80049.7,80231.1,80049.6,80193.2,8.69810053,kraken
2026-05-08 18:15:00,80193.2,80267.0,80156.3,80223.2,156.30036364,kraken
2026-05-08 18:30:00,80223.2,80250.0,80106.1,80153.8,40.67621571,kraken
2026-05-08 18:45:00,80157.0,80244.4,80067.0,80072.6,4.99094021,kraken
2026-05-08 19:00:00,80072.6,80079.7,79943.4,80043.3,3.47794269,kraken
2026-05-08 19:15:00,80043.2,80130.1,80005.8,80007.1,3.29372631,kraken
2026-05-08 19:30:00,80007.0,80104.9,80007.0,80080.9,4.12461176,kraken
2026-05-08 19:45:00,80080.9,80156.6,80053.7,80156.6,30.26157693,kraken
2026-05-08 20:00:00,80156.6,80224.8,80129.4,80224.0,11.87981206,kraken
2026-05-08 20:15:00,80218.9,80251.0,80186.1,80251.0,137.843681,kraken
2026-05-08 20:30:00,80251.0,80259.7,80144.4,80242.9,22.13632007,kraken
2026-05-08 20:45:00,80248.1,80275.8,80075.7,80124.4,17.41180498,kraken
2026-05-08 21:00:00,80124.4,80177.3,80110.3,80131.3,8.3375699,kraken
2026-05-08 21:15:00,80131.3,80222.3,80131.3,80197.9,14.5976619,kraken
2026-05-08 21:30:00,80194.3,80234.3,80158.6,80210.3,5.23065178,kraken
2026-05-08 21:45:00,80229.3,80236.6,80166.4,80236.5,3.04437719,kraken
2026-05-08 22:00:00,80236.6,80363.5,80236.5,80363.5,6.17902855,kraken
2026-05-08 22:15:00,80363.5,80400.0,80291.8,80347.2,18.73852249,kraken
2026-05-08 22:30:00,80343.6,80362.1,80300.5,80312.3,4.67453178,kraken
2026-05-08 22:45:00,80312.4,80348.1,80278.2,80278.2,8.47075983,kraken
2026-05-08 23:00:00,80278.2,80290.3,80218.6,80218.6,19.39266572,kraken
2026-05-08 23:15:00,80218.7,80242.9,80160.0,80171.4,23.46352971,kraken
2026-05-08 23:30:00,80185.9,80199.3,80106.8,80126.1,41.96497982,kraken
2026-05-08 23:45:00,80129.1,80199.7,80129.1,80196.9,3.05396819,kraken
2026-05-09 00:00:00,80196.9,80209.8,80133.5,80141.0,9.92704862,kraken
2026-05-09 00:15:00,80141.0,80187.0,80124.0,80146.1,8.114019,kraken
2026-05-09 00:30:00,80146.2,80210.4,80146.1,80187.0,8.68139737,kraken
2026-05-09 00:45:00,80186.9,80230.0,80186.9,80229.9,5.9111268,kraken
2026-05-09 01:00:00,80227.8,80300.0,80214.9,80300.0,4.44275533,kraken
2026-05-09 01:15:00,80300.0,80343.6,80245.9,80267.2,5.0046734,kraken
2026-05-09 01:30:00,80267.3,80385.4,80267.3,80384.5,5.23017647,kraken
2026-05-09 01:45:00,80384.4,80420.1,80324.9,80324.9,9.8011543,kraken
2026-05-09 02:00:00,80324.6,80440.7,80324.5,80433.8,6.20589878,kraken
2026-05-09 02:15:00,80433.9,80445.0,80386.5,80413.6,3.09588232,kraken
2026-05-09 02:30:00,80413.6,80457.9,80383.2,80395.7,2.76565279,kraken
2026-05-09 02:45:00,80395.6,80424.0,80372.6,80404.8,0.9457211,kraken
2026-05-09 03:00:00,80404.8,80472.7,80368.8,80440.7,4.05985823,kraken
2026-05-09 03:15:00,80428.1,80522.7,80391.9,80427.2,8.42053214,kraken
2026-05-09 03:30:00,80424.7,80424.7,80310.1,80348.1,2.13691956,kraken
2026-05-09 03:45:00,80348.1,80392.5,80346.3,80391.4,2.06015296,kraken
2026-05-09 04:00:00,80391.5,80653.8,80384.5,80565.9,11.46118422,kraken
2026-05-09 04:15:00,80572.0,80572.0,80442.5,80456.6,2.50046202,kraken
2026-05-09 04:30:00,80456.6,80463.2,80397.4,80398.5,13.15647541,kraken
2026-05-09 04:45:00,80398.5,80458.7,80364.9,80382.3,1.62673305,kraken
2026-05-09 05:00:00,80382.3,80395.6,80351.2,80369.2,0.92998763,kraken
2026-05-09 05:15:00,80369.3,80445.7,80369.2,80429.5,21.54755421,kraken
2026-05-09 05:30:00,80429.5,80450.0,80422.4,80449.9,4.37569255,kraken
2026-05-09 05:45:00,80450.0,80450.0,80363.3,80368.6,3.29491812,kraken
2026-05-09 06:00:00,80368.7,80423.8,80368.7,80385.3,4.75066469,kraken
2026-05-09 06:15:00,80385.3,80385.3,80284.3,80294.3,1.11057503,kraken
2026-05-09 06:30:00,80294.4,80335.8,80206.9,80207.1,2.24450646,kraken
2026-05-09 06:45:00,80207.0,80253.9,80192.2,80247.1,10.09903118,kraken
2026-05-09 07:00:00,80247.2,80247.2,80132.4,80159.0,3.91483035,kraken
2026-05-09 07:15:00,80159.0,80279.1,80159.0,80240.5,1.16489343,kraken
2026-05-09 07:30:00,80240.5,80257.4,80195.0,80220.1,3.11101455,kraken
2026-05-09 07:45:00,80220.9,80220.9,80162.4,80216.7,5.79133746,kraken
2026-05-09 08:00:00,80216.7,80383.8,80216.6,80383.7,3.61294583,kraken
2026-05-09 08:15:00,80383.8,80397.4,80370.4,80375.6,1.11017079,kraken
2026-05-09 08:30:00,80375.6,80423.3,80375.6,80416.9,21.74879501,kraken
2026-05-09 08:45:00,80416.8,80418.7,80393.8,80395.1,2.12901531,kraken
2026-05-09 09:00:00,80395.1,80396.8,80336.6,80336.6,1.05547862,kraken
2026-05-09 09:15:00,80336.7,80336.7,80231.7,80248.3,3.34514176,kraken
2026-05-09 09:30:00,80248.3,80266.0,80215.0,80224.2,31.1141026,kraken
2026-05-09 09:45:00,80224.2,80236.4,80201.9,80236.4,10.39516629,kraken
2026-05-09 10:00:00,80231.0,80243.6,80175.5,80202.9,11.8522466,kraken
2026-05-09 10:15:00,80202.9,80243.8,80188.0,80195.5,49.22472605,kraken
2026-05-09 10:30:00,80196.9,80323.1,80190.2,80320.7,0.87950054,kraken
2026-05-09 10:45:00,80320.7,80320.7,80262.6,80262.7,1.41509312,kraken
2026-05-09 11:00:00,80262.7,80313.2,80248.4,80313.2,1.1775256,kraken
2026-05-09 11:15:00,80313.2,80358.3,80313.1,80351.6,2.01686944,kraken
2026-05-09 11:30:00,80351.7,80354.0,80331.4,80339.6,18.52434704,kraken
2026-05-09 11:45:00,80339.5,80339.6,80313.2,80324.2,24.95466045,kraken
2026-05-09 12:00:00,80324.2,80339.6,80293.9,80301.4,2.1145936,kraken
2026-05-09 12:15:00,80299.3,80396.5,80274.9,80396.5,35.9994398,kraken
2026-05-09 12:30:00,80398.6,80398.6,80328.1,80348.5,1.99592286,kraken
2026-05-09 12:45:00,80348.5,80398.6,80348.4,80392.7,4.98895097,kraken
2026-05-09 13:00:00,80392.7,80417.3,80371.7,80417.2,17.18324817,kraken
2026-05-09 13:15:00,80417.3,80420.4,80337.0,80337.9,21.92309132,kraken
2026-05-09 13:30:00,80337.0,80372.3,80320.0,80329.2,15.65702023,kraken
2026-05-09 13:45:00,80329.2,80377.8,80329.1,80377.8,9.59168177,kraken
2026-05-09 14:00:00,80377.8,80408.4,80344.8,80380.4,3.21353754,kraken
2026-05-09 14:15:00,80380.4,80380.4,80268.0,80328.4,2.97464849,kraken
2026-05-09 14:30:00,80328.3,80334.3,80269.4,80334.3,3.05697896,kraken
2026-05-09 14:45:00,80334.3,80368.6,80262.5,80321.9,4.04193099,kraken
2026-05-09 15:00:00,80321.9,80344.9,80243.1,80276.3,7.17892285,kraken
2026-05-09 15:15:00,80276.3,80401.0,80276.3,80401.0,3.27513272,kraken
2026-05-09 15:30:00,80400.9,80584.3,80400.9,80471.8,8.44611824,kraken
2026-05-09 15:45:00,80470.8,80563.8,80470.8,80518.8,3.25045217,kraken
2026-05-09 16:00:00,80517.6,80591.4,80488.8,80560.7,1.99955188,kraken
2026-05-09 16:15:00,80560.8,80756.0,80560.8,80637.6,17.34216901,kraken
2026-05-09 16:30:00,80637.6,80640.7,80602.2,80629.1,4.31155664,kraken
2026-05-09 16:45:00,80629.2,80645.3,80600.0,80607.7,27.57552652,kraken
2026-05-09 17:00:00,80607.7,80800.0,80607.6,80739.5,6.7342886,kraken
2026-05-09 17:15:00,80739.5,80821.8,80700.0,80812.2,5.92680302,kraken
2026-05-09 17:30:00,80812.2,80895.6,80812.2,80831.0,7.16207965,kraken
2026-05-09 17:45:00,80830.9,80831.0,80727.6,80800.0,9.06121895,kraken
2026-05-09 18:00:00,80800.0,80844.8,80768.2,80828.5,25.8831613,kraken
2026-05-09 18:15:00,80822.0,81050.0,80817.5,81029.4,23.84885985,kraken
2026-05-09 18:30:00,81029.4,81036.2,80893.4,80894.3,4.44226588,kraken
2026-05-09 18:45:00,80894.2,80894.3,80866.7,80892.0,2.89089465,kraken
2026-05-09 19:00:00,80892.0,80909.3,80863.0,80881.3,2.74292971,kraken
2026-05-09 19:15:00,80881.2,80904.0,80777.7,80802.6,18.79232487,kraken
2026-05-09 19:30:00,80802.6,80841.1,80793.6,80840.9,1.7041804,kraken
2026-05-09 19:45:00,80840.8,80948.6,80828.3,80938.3,11.58495301,kraken
2026-05-09 20:00:00,80937.0,80937.0,80843.0,80843.0,2.14947417,kraken
2026-05-09 20:15:00,80843.0,80843.1,80765.2,80783.8,2.01790518,kraken
2026-05-09 20:30:00,80783.8,80800.1,80740.9,80800.0,1.94334067,kraken
2026-05-09 20:45:00,80800.1,80803.4,80760.6,80797.6,24.17985621,kraken
2026-05-09 21:00:00,80797.7,80878.7,80797.7,80859.3,2.5760499,kraken
2026-05-09 21:15:00,80859.3,80868.3,80773.4,80780.4,1.43187469,kraken
2026-05-09 21:30:00,80780.4,80791.0,80731.6,80731.6,0.75256594,kraken
2026-05-09 21:45:00,80731.7,80782.1,80731.6,80782.0,2.27239643,kraken
2026-05-09 22:00:00,80782.1,80782.1,80725.9,80733.1,1.66293806,kraken
2026-05-09 22:15:00,80733.0,80753.1,80733.0,80741.1,8.7758778,kraken
2026-05-09 22:30:00,80740.9,80790.2,80662.3,80790.2,17.8331067,kraken
2026-05-09 22:45:00,80790.2,80790.2,80750.7,80750.8,0.50711013,kraken
2026-05-09 23:00:00,80750.8,80820.0,80680.1,80709.8,9.02573899,kraken
2026-05-09 23:15:00,80709.8,80709.8,80650.2,80650.3,0.91402561,kraken
2026-05-09 23:30:00,80650.3,80654.0,80615.1,80624.8,3.97060451,kraken
2026-05-09 23:45:00,80624.8,80670.1,80624.8,80670.1,3.46047428,kraken
2026-05-10 00:00:00,80670.1,80699.0,80612.1,80688.5,14.90983737,kraken
2026-05-10 00:15:00,80688.6,80740.3,80682.8,80693.6,16.20140016,kraken
2026-05-10 00:30:00,80693.7,80732.0,80653.0,80731.9,5.97526196,kraken
2026-05-10 00:45:00,80731.9,80732.0,80629.1,80654.4,8.62107509,kraken
2026-05-10 01:00:00,80656.6,80656.6,80564.1,80611.3,3.21366468,kraken
2026-05-10 01:15:00,80611.3,80627.3,80561.3,80585.0,2.9062073,kraken
2026-05-10 01:30:00,80585.0,80616.3,80567.2,80596.4,1.61536229,kraken
2026-05-10 01:45:00,80596.5,80650.0,80596.4,80642.0,13.30392635,kraken
2026-05-10 02:00:00,80644.9,80644.9,80585.2,80589.6,1.61966395,kraken
2026-05-10 02:15:00,80589.6,80719.3,80589.6,80716.4,5.30238169,kraken
2026-05-10 02:30:00,80716.4,80750.7,80690.8,80713.0,1.58414122,kraken
2026-05-10 02:45:00,80713.1,80754.4,80713.0,80754.4,0.80003272,kraken
2026-05-10 03:00:00,80754.5,80804.0,80737.9,80763.7,9.09740208,kraken
2026-05-10 03:15:00,80763.8,80763.8,80728.9,80730.9,0.99686934,kraken
2026-05-10 03:30:00,80730.9,80844.8,80704.4,80805.5,4.77138906,kraken
2026-05-10 03:45:00,80805.5,80807.0,80762.1,80762.1,1.63490445,kraken
2026-05-10 04:00:00,80762.1,80762.1,80743.6,80746.5,0.75592791,kraken
2026-05-10 04:15:00,80746.4,80780.2,80746.4,80775.3,3.55042144,kraken
2026-05-10 04:30:00,80775.3,80819.1,80766.6,80766.8,0.51397907,kraken
2026-05-10 04:45:00,80766.8,80766.8,80718.6,80750.8,0.82809458,kraken
2026-05-10 05:00:00,80741.8,80741.8,80722.7,80725.8,0.43176113,kraken
2026-05-10 05:15:00,80725.8,80774.1,80725.8,80754.0,2.73954609,kraken
2026-05-10 05:30:00,80751.0,80772.1,80734.3,80734.3,1.10610991,kraken
2026-05-10 05:45:00,80734.3,80734.4,80669.8,80670.0,1.57400414,kraken
2026-05-10 06:00:00,80670.0,80699.9,80669.9,80695.8,2.25216339,kraken
2026-05-10 06:15:00,80695.9,80695.9,80634.8,80636.9,2.67192354,kraken
2026-05-10 06:30:00,80636.9,80708.1,80636.8,80692.1,2.67149062,kraken
2026-05-10 06:45:00,80692.0,80705.0,80692.0,80704.9,4.50375631,kraken
2026-05-10 07:00:00,80705.0,80767.5,80705.0,80731.0,8.66522614,kraken
2026-05-10 07:15:00,80730.9,80780.9,80723.5,80766.3,2.35490964,kraken
2026-05-10 07:30:00,80766.4,80766.4,80749.8,80750.3,1.19443915,kraken
2026-05-10 07:45:00,80750.4,80773.3,80726.5,80728.0,1.50660559,kraken
2026-05-10 08:00:00,80728.0,80790.3,80710.0,80757.7,1.54359473,kraken
2026-05-10 08:15:00,80757.7,80873.9,80754.1,80856.3,6.56443315,kraken
2026-05-10 08:30:00,80856.3,80876.2,80798.2,80798.3,0.83953646,kraken
2026-05-10 08:45:00,80798.3,80833.0,80798.2,80803.9,5.06991619,kraken
2026-05-10 09:00:00,80803.9,80886.7,80803.9,80825.6,8.21727674,kraken
2026-05-10 09:15:00,80824.2,80844.3,80800.1,80800.1,9.37322765,kraken
2026-05-10 09:30:00,80800.1,80815.4,80746.3,80746.4,7.08277467,kraken
2026-05-10 09:45:00,80746.3,80796.8,80746.3,80790.3,22.6711435,kraken
2026-05-10 10:00:00,80790.4,80814.6,80710.0,80741.9,6.75979596,kraken
2026-05-10 10:15:00,80736.7,80797.5,80666.9,80797.4,11.57585055,kraken
2026-05-10 10:30:00,80797.5,80797.5,80765.0,80793.3,31.95822027,kraken
2026-05-10 10:45:00,80785.2,80850.0,80778.7,80848.5,6.74749251,kraken
2026-05-10 11:00:00,80848.6,80954.1,80848.5,80907.5,9.35166774,kraken
2026-05-10 11:15:00,80903.5,80903.6,80754.3,80760.1,17.31143382,kraken
2026-05-10 11:30:00,80779.1,80800.8,80771.1,80797.9,9.44807699,kraken
2026-05-10 11:45:00,80798.0,80828.1,80785.0,80793.0,34.69382254,kraken
2026-05-10 12:00:00,80797.2,80819.3,80773.8,80819.3,0.56579208,kraken
2026-05-10 12:15:00,80819.3,80916.7,80819.2,80913.4,5.27378463,kraken
2026-05-10 12:30:00,80913.4,80919.3,80870.2,80903.8,8.78280897,kraken
2026-05-10 12:45:00,80903.8,80924.8,80900.0,80915.5,9.52362056,kraken
2026-05-10 13:00:00,80915.5,80919.0,80880.0,80906.6,30.8249428,kraken
2026-05-10 13:15:00,80906.7,80982.5,80896.7,80982.5,2.7541655,kraken
2026-05-10 13:30:00,80982.5,80984.8,80915.8,80984.8,21.02501596,kraken
2026-05-10 13:45:00,80984.5,80984.5,80937.9,80938.0,9.31062416,kraken
2026-05-10 14:00:00,80938.0,80953.2,80902.3,80905.8,23.09030651,kraken
2026-05-10 14:15:00,80910.1,80914.3,80891.2,80894.9,20.76366605,kraken
2026-05-10 14:30:00,80894.9,80964.3,80870.1,80870.1,17.3079611,kraken
2026-05-10 14:45:00,80878.9,80988.9,80813.4,80988.9,33.60364758,kraken
2026-05-10 15:00:00,80986.9,81080.2,80945.7,81038.2,45.34759506,kraken
2026-05-10 15:15:00,81038.3,81038.3,80961.2,80961.2,16.64595165,kraken
2026-05-10 15:30:00,80961.3,81162.0,80961.2,81112.5,35.0590939,kraken
2026-05-10 15:45:00,81112.5,81400.0,81112.5,81400.0,52.86568795,kraken
2026-05-10 16:00:00,81400.0,81480.6,81371.9,81474.1,75.71724516,kraken
2026-05-10 16:15:00,81464.6,81464.7,81254.3,81268.4,6.37155932,kraken
2026-05-10 16:30:00,81252.7,81298.1,81189.6,81236.6,32.93320404,kraken
2026-05-10 16:45:00,81233.4,81338.3,81224.3,81338.0,54.15559887,kraken
2026-05-10 17:00:00,81338.1,81398.7,81231.4,81335.5,4.85690948,kraken
2026-05-10 17:15:00,81335.5,81412.8,81280.0,81376.5,17.33200559,kraken
2026-05-10 17:30:00,81376.4,81393.9,81284.5,81348.8,3.80996524,kraken
2026-05-10 17:45:00,81348.7,81533.1,81335.5,81458.3,167.15554132,kraken
2026-05-10 18:00:00,81458.4,81491.2,81397.8,81426.1,3.76164575,kraken
2026-05-10 18:15:00,81426.0,81437.6,81330.0,81348.8,16.56304997,kraken
2026-05-10 18:30:00,81348.8,81397.6,81250.0,81250.1,3.22813662,kraken
2026-05-10 18:45:00,81250.0,81286.0,81250.0,81265.2,5.99588963,kraken
2026-05-10 19:00:00,81265.2,81360.1,81134.0,81360.1,33.03124931,kraken
2026-05-10 19:15:00,81360.1,81470.3,81360.0,81449.7,43.95937876,kraken
