timestamp,open,high,low,close,volume,ema_20,ema_50,ema_200,rsi_14,macd,macd_signal,macd_hist,stoch_k,stoch_d,bb_upper,bb_lower,bb_mid,bb_width,atr_14,volume_sma_20,volume_ratio,above_ema200,above_ema50,ema_bullish,macd_bullish,rsi_oversold,rsi_overbought,high_volume,future_return_1h,future_return_4h,future_return_24h,hit_tp_before_sl,signal
2025-04-12,83404.515625,85856.1875,82769.375,85287.109375,24258059104.0,82760.79227785164,85619.02041904359,84866.26453453283,53.257776476422904,-1055.5327648909006,-1394.777927459501,339.24516256860034,59.41449154311964,49.46838356418644,89338.3835025559,77021.90634119412,83180.144921875,0.14806991708093006,4148.677967788,37675545376.399994,0.6438674971164525,1,0,0,1,0,0,0,-1.4694,11.3635,39.8686,0,HOLD
2025-04-13,85279.46875,86015.1875,83027.0078125,83684.9765625,28796984817.0,82848.80982877054,85543.17556192423,84854.51042535838,50.49771748276161,-861.110242159295,-1288.0443903994599,426.93414824016486,69.05753462796686,60.48018684794628,88811.62558510085,77167.27050864915,82989.448046875,0.14031127270390578,4065.785233481715,37386264370.6,0.7702557423641802,0,0,0,1,0,0,0,1.4468,12.6663,41.0089,1,HOLD
2025-04-14,83694.5234375,85785.0,83690.640625,84542.390625,34090769777.0,83010.10323793525,85503.92909380957,84851.40475570309,51.933390678642944,-630.5739787124912,-1156.5503080620663,525.976329349575,71.76015405675042,66.74406007594564,88328.0107544007,77357.9540893493,82842.982421875,0.1324198664068705,3925.373676625878,37590510857.0,0.9068982836303144,0,0,0,1,0,0,0,-0.1083,11.432,39.504,0,HOLD
2025-04-15,84539.6953125,86429.3515625,83598.8203125,83668.9921875,28040322885.0,83072.85456646522,85431.97078375821,84839.63945651699,50.33205806593812,-512.4411806705612,-1027.7284825837653,515.2873019132041,67.91580705784088,69.57783191418605,87844.00199371927,77518.77378753074,82681.387890625,0.12487971561202206,3847.170646152601,37657324699.350006,0.7446180287333051,0,0,0,1,0,0,0,1.6666,15.3263,40.1962,1,HOLD
2025-04-16,83674.5078125,85428.28125,83100.6171875,84033.8671875,29617804112.0,83164.37957799234,85377.1431917481,84831.62182199942,51.01164359099909,-384.9403710289189,-899.1708602727961,514.2304892438772,72.61870918034079,70.7648900983107,87286.43571003014,77762.01663371988,82524.22617187501,0.11541361268233587,3738.634461605987,37917541307.9,0.7811108814122719,0,0,0,1,0,0,0,1.3571,15.3226,39.7526,1,HOLD
2025-04-17,84030.671875,85449.0703125,83749.75,84895.75,21276866029.0,83329.27199913593,85358.26502736582,84832.2599133228,52.65939083093253,-211.90560497318802,-761.7178092128745,549.8122042396865,77.68013600854336,72.73821741557501,87363.35848773934,77739.35401226071,82551.35625000003,0.11658202739072059,3592.9691652412735,37271453633.9,0.5708622539381659,1,0,0,1,0,0,0,3.0899,12.9524,41.3444,1,HOLD
2025-04-18,84900.1875,85095.046875,84298.8828125,84450.8046875,12728372364.0,83436.08463612299,85322.67834737108,84828.46433893651,51.69273836738694,-109.41639034292893,-631.2575254388854,521.8411350959565,83.57988146407115,77.9595755509851,87530.56224816322,77757.47212683683,82644.01718750002,0.11825526461466075,3393.197372188325,37059402445.34999,0.34345865081796767,0,0,0,1,0,0,0,10.6465,11.6816,40.6203,1,HOLD
2025-04-19,84450.8671875,85597.703125,84353.4609375,85063.4140625,15259300427.0,83591.06839101604,85312.51112051339,84830.80214713117,52.97272671451176,20.997461750230286,-500.8065280010623,521.8039897512926,86.44148140813421,82.5671662935829,87781.66968119681,77779.25375630321,82780.46171875001,0.12083063705149677,3239.700573282016,37084179419.549995,0.4114773648990496,1,0,0,1,0,0,0,10.1521,11.3852,39.1527,1,HOLD
2025-04-20,85066.0703125,85306.3828125,83976.84375,85174.3046875,14664050812.0,83741.852800205,85307.09126039522,84834.22008285623,53.214385069189966,131.78024516507867,-374.28917336783417,506.06941853291283,87.21571723704537,85.74569336975024,88023.93792551331,77799.52457448671,82911.73125000001,0.12331684789209603,3103.2604653690155,36367170547.799995,0.4032222081375833,1,0,0,1,0,0,0,10.2959,13.6522,38.1119,1,HOLD
2025-04-21,85171.5390625,88460.09375,85143.8359375,87518.90625,41396190190.0,84101.57217637595,85393.82910312482,84860.9333780517,58.11519051900676,404.1078468984924,-218.6097693145689,622.7176162130613,90.45318166636565,88.03679343718174,88458.06066632074,77600.37527117926,83029.21796875,0.1307694527392517,3118.474561592657,37028197541.35,1.1179639555442091,1,1,0,1,0,0,0,8.2286,10.8701,34.7679,1,HOLD
2025-04-22,87521.875,93817.3828125,87084.53125,93441.890625,55899038456.0,84991.12631434016,85709.43935888464,84946.31603722532,67.4042595716969,1085.353492451468,42.182883038638465,1043.1706094128294,93.5988143423443,90.42257108191843,90716.53954450945,76437.51436174054,83577.026953125,0.17084868537830902,3376.644347371753,37443929540.65,1.492873187770389,1,1,0,1,0,0,0,1.2896,10.4873,27.8318,1,HOLD
2025-04-23,93427.5859375,94535.734375,91962.9609375,93699.109375,41719568821.0,85820.458034403,86022.75975167348,85033.40850824796,67.73887188363595,1627.2431322157354,359.1949328740578,1268.0481993416774,95.35284569242864,93.13494723371286,92551.554957522,75662.127073728,84106.841015625,0.20080920505213556,3319.224996666628,37687302377.700005,1.106992705471165,1,1,0,1,0,0,0,0.0595,9.8952,25.8544,1,HOLD
2025-04-24,93692.3984375,94016.1953125,91696.7109375,93943.796875,31483175315.0,86594.1093525551,86333.3886584706,85122.06908901167,68.07461801096714,2052.7756917778897,697.9110846548242,1354.8646071230655,96.34983188797,95.10049730758098,94130.06347739414,75093.61777260588,84611.84062500001,0.22498559970061233,3247.8149522618687,37003579133.1,0.8508143280345021,1,1,1,1,0,0,0,1.1017,11.4457,25.5241,1,HOLD
2025-04-25,93954.25,95768.390625,92898.59375,94720.5,40915232364.0,87368.05131897843,86662.2949855894,85217.57586424539,69.17138270286387,2424.73591574507,1043.2760508728734,1381.4598648721967,94.31368602645531,95.33878786895131,95685.81087064264,74659.44069185735,85172.62578125,0.24686769940365114,3220.813661028878,38330300569.74999,1.0674383387509885,1,1,1,1,0,0,0,-0.46,9.909,24.3988,0,HOLD
2025-04-26,94714.6484375,95251.359375,93927.25,94646.9296875,17612825123.0,88061.27783026619,86975.41791507609,85311.40028039718,68.92982728630851,2682.6565686738177,1371.1521544330622,1311.5044142407555,93.11411934078916,94.59254575173816,96782.63340159673,75205.86269215327,85994.248046875,0.2509094642897753,3085.3347834553865,37396199139.1,0.47097901734576875,1,1,1,1,0,0,0,-0.4645,8.6279,22.3053,1,HOLD
2025-04-27,94660.90625,95301.203125,93665.3984375,93754.84375,18090367764.0,88603.52220357418,87241.27775173978,85395.4146432788,65.92361190011836,2782.9960189037665,1653.520927327203,1129.4750915765635,89.08064595320835,92.16948377348427,97547.59737754677,75892.84949745322,86720.2234375,0.24970816519747913,2981.7969194585735,33737596277.95,0.5362079626230926,1,1,1,1,0,0,0,2.9198,11.1087,20.8685,1,HOLD
2025-04-28,93755.3046875,95598.4921875,92860.8046875,94978.75,32363449569.0,89210.68675561473,87544.70803598527,85490.77121399244,67.98648452700692,2927.5280409482657,1908.3223500514155,1019.2056908968502,89.68992837038351,90.62823122146034,97898.83395107785,77412.29261142212,87655.56328124998,0.23371638459413008,2964.3605323543898,32940039218.95,0.9824957813159404,1,1,1,1,0,0,0,2.0334,9.0132,18.4759,1,HOLD
2025-04-29,94981.859375,95485.4140625,93796.6328125,94284.7890625,25806129921.0,89693.93459436571,87809.02493898585,85578.27387915172,65.5629516779741,2952.044529975159,2117.0667860361646,834.9777439389945,88.71996176320943,89.16351202893375,98599.50883987041,77882.70131637958,88241.105078125,0.23477502355788762,2873.2477264719337,30019664363.100006,0.8596408543701355,1,1,1,1,0,0,0,1.7044,10.0333,21.1411,1,HOLD
2025-04-30,94286.46875,95249.3203125,92979.640625,94207.3125,28344679831.0,90123.78010918802,88059.93817667267,85664.13495995618,65.28315185119295,2931.4306057942595,2279.9395499877837,651.4910558064757,89.688703793937,89.3661979758433,98815.34416679828,79124.98317695173,88970.16367187501,0.2213142044164971,2830.1357236882245,29200998323.000004,0.9706750268423004,1,1,1,1,0,0,0,0.1153,9.8527,22.1475,1,HOLD
2025-05-01,94212.859375,97437.9609375,94153.6328125,96492.3359375,32875889623.0,90730.30923569393,88390.62044180316,85771.87825326507,69.42723668011108,3064.1545507431874,2436.7825501388643,627.3720006043231,89.42490298648848,89.27785618121163,99650.31671107728,79598.76063267271,89624.538671875,0.22372841607381047,2862.578038067637,28761953865.200005,1.1430339460622518,1,1,1,1,0,0,0,-1.8077,6.9423,18.2907,0,HOLD
2025-05-02,96494.96875,97905.8984375,96375.9453125,96910.0703125,26421924677.0,91318.85790967547,88724.71651516382,85882.706034949,70.129223721111,3166.544947204675,2582.7350295520264,583.8099176526484,90.94568078120102,90.01976252054216,100516.2647051762,79895.10873232377,90205.68671874999,0.22860150754294023,2767.3905442770915,28870147143.850002,0.9151988226921272,1,1,1,1,0,1,0,-0.111,9.84,18.6956,0,HOLD
2025-05-03,96904.6328125,96943.8828125,95821.2890625,95891.796875,15775154889.0,91754.37590637304,89005.77849005935,85982.29897863111,66.1424328971486,3129.449571102363,2692.077937862094,437.3716332402687,90.45537847837502,90.27532074868817,100944.9332410757,80687.12222767428,90816.02773437499,0.22306427090879682,2649.905058971585,28219055647.450005,0.5590249045214066,1,1,1,1,0,0,0,1.1894,10.1306,22.5307,0,HOLD
2025-05-04,95877.1875,96318.921875,94173.4296875,94315.9765625,18198688416.0,91998.33787362323,89214.0215517237,86065.22114364474,60.41817750562189,2939.016535596529,2741.4656574089813,197.55087818754782,83.42045365861127,88.27383763939577,101096.64702765759,81512.76703484239,91304.70703124999,0.2144892703736776,2613.875568152186,27424451579.4,0.6635935221278965,1,1,1,1,0,0,0,9.4634,13.2269,23.7211,1,HOLD
2025-05-05,94319.5625,95193.1875,93566.265625,94748.0546875,25816260327.0,92260.21566542101,89431.04245900904,86151.61749731495,61.404492999676926,2790.791568626475,2751.3308396524803,39.46072897399472,76.07636275463528,83.31739829720719,101067.98201088487,82649.33830161513,91858.66015625,0.20051069412442915,2543.3788757841726,27313248451.499996,0.9451918680724415,1,1,1,1,0,0,0,8.6786,15.7576,22.958,1,HOLD
2025-05-06,94748.3828125,96889.1796875,93399.859375,96802.4765625,26551275827.0,92692.81194133329,89720.11830620476,86257.59619448097,65.77182178040698,2806.742509677002,2762.4131736573845,44.329336019617585,74.9726698809084,78.15649543138498,101177.58550832198,83816.59574167801,92497.090625,0.18769227928507037,2610.946121263875,27159922037.25,0.9775902813927361,1,1,1,1,0,0,0,8.1546,15.362,23.2476,1,HOLD
2025-05-07,96800.1953125,97625.8046875,95829.3359375,97032.3203125,76983822462.0,93106.09845287298,90006.87132605948,86364.80737973489,66.23219465247836,2805.589130047898,2771.0483649354874,34.540765112410554,79.65950847907718,76.90284703820694,101225.88832518067,84981.94995606934,93103.919140625,0.1744710482549756,2552.7691661735985,29945269858.9,2.570817455469339,1,1,1,1,0,0,1,7.2904,10.5691,22.3628,1,HOLD
2025-05-08,97034.25,103969.5390625,96913.875,103241.4609375,69895404397.0,94071.3710704565,90525.87484023362,86532.73428080718,75.72930734096624,3268.0290205943456,2870.444496067259,397.5845245270866,87.20199342278067,80.61139059425541,102297.05400116071,85789.84990508929,94043.451953125,0.17552741581943707,2874.404515911199,32803621460.549995,2.130722197274987,1,1,1,1,0,1,1,-0.4151,4.4068,16.3999,1,HOLD
2025-05-09,103239.125,104297.4921875,102343.09375,102970.8515625,58198593958.0,94918.94064112731,91013.91314306759,86696.29763684393,74.74267932519824,3571.5099075399194,3010.657578361791,560.8523291781285,89.25896859943106,85.37349016709629,102972.99839382208,86904.64926242793,94938.82382812501,0.16924950703501349,2808.6897960246847,34950586137.1,1.6651678953167046,1,1,1,1,0,1,1,1.1644,5.8896,19.7854,1,HOLD
2025-05-10,102973.7109375,104961.765625,102830.484375,104696.328125,42276713994.0,95850.12040149614,91550.4784364767,86875.4024178206,76.81671114399451,3906.2237195908383,3189.7708066076007,716.4529129832376,93.21750100510111,89.89282100910427,103693.578660041,88136.271339959,95914.925,0.16219902502224764,2760.303471308636,36331219296.2,1.163646990466457,1,1,1,1,0,1,0,-1.105,4.5312,13.0504,0,HOLD
2025-05-11,104701.0703125,104937.9921875,103364.7421875,104106.359375,46285517406.0,96636.42887516317,92042.86592426192,87046.85472585224,74.56220458093537,4076.8854815157392,3367.1937415892285,709.6917399265108,93.0458987836078,91.84078946271332,104287.29282897049,89201.30248352948,96744.29765624998,0.15593673953832676,2675.5139376437332,36575685657.0,1.265472309666509,1,1,1,1,0,1,0,-0.3475,4.6955,12.7677,0,HOLD
2025-05-12,104106.9609375,105747.453125,100814.40625,102812.953125,63250475404.0,97224.66927990953,92465.22228507519,87203.7313268388,69.73040811127908,4060.9568991889246,3505.946373109168,555.0105260797568,89.25132907844602,91.8382429557183,105050.56705999364,89375.13450250633,97212.85078124999,0.1612485636570872,2836.766290312038,36943257504.399994,1.7120979490362154,1,1,1,1,0,0,1,0.6578,4.8529,14.2768,1,HOLD
2025-05-13,102812.4921875,104997.421875,101515.09375,104169.8125,52608876410.0,97886.11149134672,92924.22582291537,87372.54805492995,71.79529391324996,4110.438023870884,3626.8447032615113,483.5933206093723,85.86370734094007,89.38697840099796,105974.4578849434,89498.31399005657,97736.38593749999,0.16857738023404015,2882.8778499326068,37487722883.85,1.403362817554979,1,1,1,1,0,1,0,-0.9395,1.413,12.7515,1,HOLD
2025-05-14,104167.328125,104303.5625,102618.296875,103539.4140625,45956071155.0,98424.52126002798,93340.50771466378,87533.41239331375,69.42569585329082,4052.074493791253,3711.89066136746,340.1838324237933,82.2592302699071,85.7914222297644,106639.82145898166,89792.51213476833,98216.166796875,0.1715329550485916,2797.3341195802777,38211367675.850006,1.2026806144404176,1,1,1,1,0,0,0,2.8072,0.4435,12.2783,1,HOLD
2025-05-15,103538.828125,104153.6171875,101440.8125,103744.640625,50408241840.0,98931.19929478722,93748.51292683382,87694.71814686287,69.7754331268318,3976.5419439420803,3764.8209178823845,211.72102605969576,84.51366736239693,84.21220165774803,107267.53148491791,90067.21617133205,98667.37382812498,0.17432627064289954,2791.296303003115,38686018149.65001,1.303009310624956,1,1,1,1,0,0,0,1.7943,0.8612,8.7586,1,HOLD
2025-05-16,103735.65625,104533.484375,103137.4765625,103489.2890625,44386499364.0,99365.30308218845,94130.50414784034,87851.8780564712,68.72208650315696,3851.6773777475173,3782.192209855411,69.48516789210635,82.53636631293715,83.10308798174705,107748.45384651503,90470.52974723493,99109.49179687498,0.17433167889399753,2691.6328393957497,40024701861.7,1.1089776387934533,1,1,1,1,0,0,0,3.1905,2.0899,10.4218,1,HOLD
2025-05-17,103489.2890625,103716.9453125,102659.1796875,103191.0859375,37898552742.0,99729.66335412288,94485.82108076818,88004.5069906108,67.44165792531547,3686.1669711535214,3762.9871621150332,-76.8201909615118,81.59602621630901,82.88201996388102,108017.25993223465,91145.34788026533,99581.30390624999,0.16942851107727258,2574.928038367482,41015111110.6,0.9240143867903713,1,1,1,0,0,0,0,6.2864,2.6072,8.9426,1,SELL
2025-05-18,103186.953125,106597.171875,103142.6015625,106446.0078125,49887082058.0,100369.31520730165,94954.84801142433,88188.00451122662,73.2912507244281,3774.1378623274068,3765.217302157508,8.920560169898636,86.62097624686156,83.58445625870257,108828.90195523818,91480.43163851179,100154.66679687498,0.1732167942998708,2637.7596293769475,41891292735.05,1.190869958908191,1,1,1,1,0,1,0,4.9107,-0.9522,9.7966,1,HOLD
2025-05-19,106430.53125,107068.71875,102112.6875,105606.1796875,61761126647.0,100868.06420541578,95372.54729283905,88361.31968710994,69.80633164217414,3733.0559709413938,3758.7850359142853,-25.729064972891592,89.15047753595822,85.7891599997096,109258.6520470716,92182.82060917836,100720.73632812499,0.16953640392643785,2803.350459421451,43689042571.35,1.4136525547827214,1,1,1,0,0,0,0,1.5923,-0.8278,9.2496,1,SELL
2025-05-20,105605.40625,107307.1171875,104206.515625,106791.0859375,36515726122.0,101432.16151323332,95820.33312204144,88544.7004458203,71.84074843536472,3752.849791411718,3757.597987013772,-4.748195602054238,94.55296040105759,90.10813806129245,109719.83237082811,92980.01762917187,101349.92499999999,0.1651684965889836,2824.582681069919,44097594885.9,0.8280661613514829,1,1,1,0,0,1,0,0.9365,-4.8835,6.2434,1,SELL
2025-05-21,106791.3125,110724.4609375,106127.234375,109678.078125,78086364051.0,102217.48690483015,96363.77410254962,88754.98281078727,76.07123763047863,3955.8916225048597,3797.25671411199,158.63490839286987,92.40920819766247,92.03754871155942,110833.00390385665,93185.42031489333,102009.21210937499,0.17299990093092235,2951.2001011720677,46358118607.3,1.6844161583102675,1,1,1,1,0,1,1,-0.586,-4.8211,0.4069,0,HOLD
2025-05-22,109673.4921875,111970.171875,109285.0703125,111673.28125,70157575642.0,103118.03874722727,96964.14693186141,88983.02558132671,78.47772631207921,4229.0500970364665,3883.6153906968857,345.43470633958077,95.08869773426018,94.01695544432674,112221.18196273837,93273.56334976159,102747.37265624998,0.1844097627329862,2932.1930626954913,48544901155.55,1.4452099802860363,1,1,1,1,0,1,0,-1.9995,-5.4244,0.1159,0,HOLD
2025-05-23,111679.359375,111798.90625,106841.3046875,107287.796875,67548133399.0,103515.15856891991,97368.9959492394,89165.16260912445,63.38787629270849,4045.0296343813243,3915.8982394337736,129.1313949475507,82.59643905764499,90.03144832985588,112418.35985675303,94215.98545574697,103317.17265625,0.17617956369719667,3076.865098395813,51133550081.049995,1.3210139583880216,1,1,1,1,0,0,0,1.5909,-1.3927,3.667,0,HOLD
2025-05-24,107278.5078125,109454.5234375,106895.2890625,107791.15625,45903627163.0,103922.39644330849,97777.70811789668,89350.49587918293,64.23785366498359,3894.910878632916,3911.700767273602,-16.78988864068606,72.63513308467641,83.44008995886053,112241.81503673329,95740.04824451671,103990.931640625,0.15868467117155827,3039.8914752961123,52518797018.4,0.8740418625148179,1,1,1,0,0,0,0,0.0104,2.322,4.4101,0,SELL
2025-05-25,107802.2734375,109313.3046875,106683.375,109035.390625,47518041841.0,104409.34827013627,98219.18586327328,89546.3654786438,66.31933182827431,3832.1651839168335,3895.793650602249,-63.62846668541533,64.75313820814816,73.32823678348984,112005.99066915951,97404.60620584051,104705.29843750001,0.13945220233563216,3010.608490453533,53603886094.100006,0.8864663609944904,1,1,1,0,0,0,0,-3.1124,1.1206,-0.5728,0,SELL
2025-05-26,109023.78125,110376.8828125,108735.640625,109440.3671875,45950461571.0,104888.49292893281,98659.23218971354,89744.31574440356,66.99272746750002,3771.6398761316814,3870.962895708136,-99.3230195764545,70.73530257801065,69.37452462361173,111909.1585811226,98765.22735637742,105337.19296875001,0.12477958500986955,2912.7966116711377,54573845381.30001,0.8419868757634796,1,1,1,0,0,0,0,-4.9724,-0.6887,-0.5778,0,SELL
2025-05-27,109440.40625,110744.2109375,107609.5546875,108994.640625,57450176272.0,105279.55461427254,99064.54232443066,89935.86126560353,65.44188142065516,3645.6815772842674,3825.9066320233624,-180.22505473909496,73.8023739394237,69.7636049085275,111410.74956183632,100459.86840691367,105935.30898437499,0.1033732875271819,2928.643728694628,53597163071.8,1.0718883795218492,1,1,1,0,0,0,0,-3.997,-2.8126,-0.6954,0,SELL
2025-05-28,108992.171875,109298.2890625,106812.9296875,107802.328125,49155377493.0,105519.81875815135,99407.20059111965,90113.63705524926,61.35054036075785,3410.3368237453105,3742.792670367752,-332.45584662244164,69.37711864197182,71.30493171980206,111545.50614671048,100781.19854078954,106163.35234375001,0.10139381781263666,2896.9805605735833,52560161726.600006,0.9352211994454939,1,1,1,0,0,0,0,-1.9946,-1.5875,1.3434,0,SELL
2025-05-29,107795.5703125,108910.046875,105374.3984375,105641.7578125,56022752042.0,105531.43200142265,99651.69303117378,90268.14571950052,54.67944708774951,3014.732483949876,3597.1806330841773,-582.4481491343013,55.98615857091595,66.38855038410382,111474.16203266924,101119.6332798308,106296.89765625002,0.09741139187639888,2942.599694639756,52451369630.8,1.068089402361437,1,1,1,0,0,0,0,0.227,-0.1603,5.262,0,HOLD
2025-05-30,105646.2109375,106308.9453125,103685.7890625,103998.5703125,57655287183.0,105385.4451739062,99822.15880691206,90404.76685972938,50.20793525791081,2539.34965380872,3385.614437229086,-846.2647834203658,38.44977776177016,54.6043516582193,111493.80442535054,101030.21510589946,106262.009765625,0.09846971031820224,2919.782305736916,53220298290.25001,1.0833326575616449,1,1,1,0,0,0,0,1.3788,1.4937,7.4276,0,HOLD
2025-05-31,103994.71875,104927.1015625,103136.1171875,104638.09375,38997843858.0,105314.2688478199,100011.01900075865,90546.39200291615,51.85802733038853,2188.9763755920576,3146.2868249016806,-957.310449309623,26.85052654048293,40.42882095772301,111479.51153430811,101097.68143444191,106288.59648437501,0.09767586028283275,2839.1538821128506,52855914612.850006,0.7378141905904904,1,1,1,0,0,0,0,0.0897,2.063,5.8158,0,HOLD
2025-06-01,104637.296875,105884.546875,103826.953125,105652.1015625,37397056873.0,105346.44339207515,100232.23792474851,90696.69757067322,54.4363432648148,1970.4113093186897,2911.111721785083,-940.7004124663931,26.88550419335562,30.72860283186957,111370.47903557186,101490.62877692815,106430.55390625,0.09282907864358608,2783.3281583905045,51563243686.30001,0.7252657939930209,1,1,1,0,0,0,0,-3.8581,-0.9948,4.7315,0,HOLD
2025-06-02,105649.8125,105958.3125,103727.546875,105881.53125,45819706290.0,105397.40414044894,100453.77883946426,90847.79044310433,55.0232823148383,1795.0181263772247,2687.8930027035112,-892.8748763262865,30.867550754471804,28.201193829436786,111349.30512374676,101682.97456375328,106516.13984375002,0.09074991427752785,2743.8594060054684,51223785180.30001,0.8945005943766462,1,1,1,0,0,0,0,-1.4084,-0.9428,4.1019,0,HOLD
2025-06-03,105888.4765625,106813.578125,104920.84375,105432.46875,46196508367.0,105400.74362707285,100649.0215810539,90992.91162028737,53.56873555114832,1601.323118358967,2470.5790258346024,-869.2559074756355,30.992595498354955,29.581883482060793,111269.49864024967,101952.08651600037,106610.79257812502,0.0873965186725485,2683.0647609336493,51235807040.90001,0.901644982972996,1,1,1,0,0,0,0,0.1737,-0.7096,5.4396,0,HOLD
2025-06-04,105434.3671875,105997.6953125,104232.703125,104731.984375,44544857105.0,105337.05226973258,100809.13776905178,91129.61881187656,51.29102306715099,1375.4399782494002,2251.551216317562,-876.111238068162,25.045625696250628,28.968590649692462,111210.65253673776,102109.66699451226,106660.15976562501,0.08532694458947003,2617.4881485455317,50942637804.15001,0.8744120647276569,1,1,1,0,0,0,0,1.0137,-1.3581,7.0078,0,HOLD
2025-06-05,104750.78125,105936.6875,100436.8828125,101575.953125,57479298400.0,104978.85235118662,100839.20895948113,91233.56243688277,42.51902830632537,931.0283017732581,1987.4466334087015,-1056.4183316354433,18.028165827321267,24.688795673975616,111462.8250073743,101666.16093012573,106564.49296875001,0.09193178519717105,2823.367901327994,51597277755.950005,1.1139986623300433,1,1,1,0,0,0,0,8.5829,0.6709,9.8001,1,BUY
2025-06-06,101574.3671875,105376.7734375,101169.5703125,104390.34375,48856653697.0,104922.80391297837,100978.46914734461,91364.47568377947,50.62799521772456,796.7422996706155,1749.3057666610844,-952.5634669904689,22.14867146762211,21.740820997064667,111376.07626940412,101872.8354493459,106624.45585937501,0.08912815304391199,2922.213274447423,52145182803.700005,0.9369351313029309,1,1,1,0,0,0,0,5.6201,-3.2601,9.1627,1,HOLD
2025-06-07,104390.6484375,105972.7578125,103987.3125,105615.625,38365033776.0,104988.7868736471,101160.31839646837,91506.27816453789,53.69096858335044,780.1960182548937,1555.4838169798463,-775.2877987249526,32.87479082797907,24.350542707640813,111355.58748152884,101810.28595597117,106582.93671875,0.08955750159845682,2855.301277165464,51569080389.600006,0.743954196703828,1,1,1,0,0,0,0,2.9077,-0.0358,9.366,1,HOLD
2025-06-08,105617.5078125,106497.0625,105075.328125,105793.6484375,36626232328.0,105065.4403559188,101342.01761376373,91648.44105282606,54.13617235308682,772.5425846015132,1398.89557050418,-626.3529859026667,46.856529562553334,33.959997286051504,111357.61441356255,101827.00589893747,106592.31015625001,0.08941178308880343,2752.903641296502,50312335673.65001,0.7279771816910935,1,1,1,0,0,0,0,0.128,0.2382,9.7434,1,HOLD
2025-06-09,105793.0234375,110561.421875,105400.234375,110294.1015625,55903193732.0,105563.40808987893,101693.07972940044,91833.97001312133,63.65010442631874,1116.752906273614,1342.4670376580668,-225.7141313844529,65.94895824016791,48.5600928769001,111812.80864422505,101722.11323077495,106767.4609375,0.09451096171854302,2924.9239169181806,51281709054.15,1.0901195526258696,1,1,1,0,0,0,0,-3.8108,-2.6591,5.1285,0,SELL
2025-06-10,110295.6875,110380.125,108367.7109375,110257.234375,54700101509.0,106010.43916465236,102028.92893118865,92017.28607642361,63.53383560413792,1370.7658566574828,1348.1268014579503,22.63905519953255,81.53303770569786,64.77950850280637,111918.17501073205,101674.66248926791,106796.41874999998,0.0959162548834452,2859.744641602596,50112395927.05,1.0915483184764991,1,1,1,1,0,0,0,-4.3397,-2.9905,4.6713,0,HOLD
2025-06-11,110261.796875,110384.21875,108086.328125,108686.625,50842662052.0,106265.31400611404,102290.0150515342,92183.15014531491,58.6210208277582,1428.8668122954696,1364.2748036254543,64.59200867001528,91.37043328768672,79.61747641118416,111325.07302640914,101969.09884859083,106647.08593749999,0.08772836215423019,2819.612211845268,49146650247.55,1.0345092045115434,1,1,1,1,0,0,0,-2.8841,-1.4705,6.2181,0,HOLD
2025-06-12,108685.9140625,108780.6953125,105785.6875,105929.0546875,54843867968.0,106233.28930910319,102432.72248823874,92319.9253148889,51.1434816330005,1238.1270026124548,1339.0452434228544,-100.91824081039954,77.57477642372092,83.49274913903517,111257.42279172679,101900.8748645232,106579.14882812499,0.08778966645992302,2832.140469034892,48511436976.0,1.130534805537359,1,1,1,0,0,0,0,0.8191,1.3204,10.3032,0,HOLD
2025-06-13,105924.59375,106182.546875,102822.0234375,106090.96875,69550440846.0,106219.73497014098,102576.18312595486,92456.95062270094,51.53439597914587,1087.4934928595176,1288.734893310187,-201.24140045066952,63.85805115099118,77.60108695413294,111141.36840661374,101846.91049963626,106494.139453125,0.08727670794568534,2869.8821096395427,49693777660.149994,1.3995804730654093,1,1,1,0,0,0,0,-1.4043,2.1629,9.7817,0,HOLD
2025-06-14,106108.0859375,106203.7578125,104379.3671875,105472.40625,38007870453.0,106148.56080631803,102689.76050336841,92586.45764386811,49.892015245513605,907.7386804564158,1212.5356507394329,-304.7969702830171,53.27577927287327,64.90286894919512,110824.12881234058,101807.85165640945,106315.99023437501,0.08480640716466671,2795.204146451004,49218269090.75,0.772230945036284,1,1,1,0,0,0,0,-0.5585,1.5766,11.0596,0,HOLD
2025-06-15,105464.84375,106157.1015625,104519.8828125,105552.0234375,36744307742.0,106091.74772357346,102802.00610862847,92715.46824877987,50.11239779853154,762.9117662607459,1122.6108738436956,-359.69910758294964,52.034467618510405,56.389432680791614,110391.46006366628,101851.68603008371,106121.573046875,0.08047161183532833,2712.490903847361,48757961399.299995,0.7536063175628899,1,1,1,0,0,0,0,-0.8221,0.1386,9.6036,0,HOLD
2025-06-16,105555.59375,108915.375,104997.625,106796.7578125,50366626945.0,106158.89154156647,102958.66303819205,92855.58058274724,53.55187913040873,740.0442848679959,1046.0975560485556,-306.0532711805597,54.358158794780515,53.222801895388066,110078.52857575454,101944.82923674547,106011.67890625,0.0767245592459864,2798.5808392868353,48403783932.950005,1.040551437358058,1,1,1,0,0,0,0,-3.2652,1.9313,8.3572,0,HOLD
