timestamp,open,high,low,close,volume,ema_20,ema_50,ema_200,rsi_14,macd,macd_signal,macd_hist,stoch_k,stoch_d,bb_upper,bb_lower,bb_mid,bb_width,atr_14,volume_sma_20,volume_ratio,above_ema200,above_ema50,ema_bullish,macd_bullish,rsi_oversold,rsi_overbought,high_volume
2024-11-28,95954.9453125,96650.203125,94677.3515625,95652.46875,52260008261.0,90477.86473870772,81037.30684689141,68088.37700504874,65.86270923634926,5520.473851754534,6077.441671603136,-556.9678198486017,60.780147553291606,60.05774564175079,102929.51672800268,80114.2145219973,91521.86562499999,0.24928799309542463,3585.469524738081,77084718715.2,0.6779554901676651,1,1,1,0,0,0,0
2024-11-29,95653.953125,98693.171875,95407.8828125,97461.5234375,54968682476.0,91142.97509097365,81681.39377201333,68380.64711880447,68.17569341222773,5415.827053517831,5945.1187479860755,-529.2916944682447,73.16132981049807,63.43529222535072,101899.4319441304,83212.56493086959,92555.99843749999,0.2018979572229393,3564.0280631496466,78382678820.95001,0.7012860915555753,1,1,1,0,0,0,0
2024-11-30,97468.8125,97499.34375,96144.21875,96449.0546875,31634227866.0,91648.31600492854,82260.5177294834,68659.93475630392,65.5008097717689,5191.353256568662,5794.365649702593,-603.0123931339313,72.85720453455741,68.9328939661157,100909.45065808995,85800.03293566004,93354.741796875,0.16184949400112514,3406.249272924672,75835860489.50002,0.4171407519056235,1,1,1,0,0,0,0
2024-12-01,96461.3359375,97888.125,95770.1875,97279.7890625,36590695296.0,92184.64677231631,82849.50876215073,68944.70942601732,66.65678374823923,5022.592160593442,5640.010951880764,-617.4187912873222,75.7889598730476,73.93583140603435,101198.77032110741,86368.54374139258,93783.65703125,0.15813231269893,3314.2270034300527,71767053002.45001,0.5098536691307479,1,1,1,0,0,0,0
2024-12-02,97276.0078125,98152.6015625,94482.8671875,95865.3046875,72680784305.0,92535.18562138142,83359.93213177228,69212.57604553456,62.798375130125216,4720.298050805519,5456.068371665715,-735.7703208601961,68.79970378629855,72.48195606463452,101113.63774731825,87244.62553393174,94179.131640625,0.14726205234413084,3339.620387113621,68717427948.95002,1.057676145256693,1,1,1,0,0,0,0
2024-12-03,95854.59375,96297.203125,93629.5625,96002.1640625,67067810961.0,92865.3740443451,83855.70593297729,69479.13911038,63.021411289385334,4440.582922899819,5252.971281912536,-812.388359012717,64.88642768681751,69.82503044872121,101214.44238022111,87685.62090102887,94450.03164062499,0.1432378713293432,3291.621832676934,65892867103.550026,1.017831123596482,1,1,1,0,0,0,0
2024-12-04,95988.53125,99207.328125,94660.5234375,98768.53125,77199817112.0,93427.57949250271,84440.52261207621,69770.57584808765,67.29025698212685,4391.506824279684,5080.678390385966,-689.1715661062817,69.27564737350745,67.65392628220783,101139.40394961958,88912.4694878804,95025.93671874999,0.12866944419529858,3381.277750878582,65372022696.750015,1.1809305254346674,1,1,1,0,0,0,0
2024-12-05,98741.5390625,103900.46875,91998.78125,96593.5703125,149218945580.0,93729.10242774055,84917.11271797518,70037.47131539525,61.29872495204631,4129.510070240794,4890.444726356932,-760.9346561161374,64.41518477647035,66.19241994559843,101156.28386711543,89448.34582038452,95302.31484374998,0.12285051067150157,3989.8784472443976,68920814499.85002,2.1650780923421142,1,1,1,0,0,0,1
2024-12-06,97074.2265625,102039.8828125,96514.875,99920.7109375,94534772658.0,94318.77942867004,85505.48911874086,70334.81698327688,66.24947112353566,4142.5949416320655,4740.874769411958,-598.2798277798929,68.01793599183408,67.23625604727063,101523.60486060474,90017.24826439525,95770.4265625,0.12014519522579774,4099.530544762655,71430893492.05,1.3234437935250156,1,1,1,0,0,0,0
2024-12-07,99916.7109375,100563.3828125,99030.8828125,99923.3359375,44177510897.0,94852.54671522527,86070.89487633927,70629.23010719949,66.25313905829783,4105.846964042532,4613.869208338074,-508.0222442955419,61.24856896005941,64.56056324278794,101591.37992197319,90957.22164052678,96274.30078124999,0.11045687369476563,3916.1712201367513,71322261071.65002,0.6194070439328819,1,1,1,0,0,0,0
2024-12-08,99921.9140625,101399.9921875,98771.515625,101236.015625,44125751925.0,95460.49613520382,86665.6054939338,70933.77523672985,68.11903174906196,4134.980723463363,4518.091511363132,-383.1107878997691,73.03472498248637,67.43374331145995,101842.29202702602,91775.64703547397,96808.96953125,0.10398463117926826,3824.193030305555,69751759913.70001,0.6326113058594414,1,1,1,0,0,0,0
2024-12-09,101237.0625,101272.5078125,94355.9140625,97432.71875,110676473908.0,95648.32686042252,87087.84522946582,71197.44631646389,58.096264694767555,3807.287129294913,4375.930634949488,-568.6435056545752,66.71825550776828,67.00051648343802,101640.1180941038,92486.71393714623,97063.41601562501,0.09430333829878898,4045.0787959980157,71559531194.35,1.5466349773506967,1,1,1,0,0,0,1
2024-12-10,97441.234375,98270.15625,94321.2578125,96675.4296875,104823780634.0,95746.14617728704,87463.82893370246,71450.9585888125,56.319364411298295,3446.7487228461832,4190.094252528827,-743.3455296826442,56.94744206681481,65.56680751902314,101580.03109897867,92780.39468227136,97180.21289062501,0.09054967214993831,4038.2087703910147,73214172404.75,1.4317416586300062,1,1,1,0,0,0,0
2024-12-11,96656.0625,101913.359375,95747.2265625,101173.03125,85391409936.0,96262.99237468829,88001.44471081217,71746.70060534173,63.46619834951568,3483.7794552826963,4048.8312930796014,-565.0518377969051,56.07310965207261,59.91293574221856,102032.78663060522,92594.46961939482,97313.62812500002,0.0969886458152276,4190.203344827371,72182517622.45,1.182992956585956,1,1,1,0,0,0,0
2024-12-12,101167.8046875,102524.9140625,99339.953125,100043.0,72073983533.0,96622.99310090845,88473.66256529013,72028.25582319903,60.77560425071713,3382.946003997524,3915.6542352631864,-532.7082312656626,61.68961357819098,58.23672176569279,102185.66840829772,92546.1214354523,97365.894921875,0.0990033212407697,4118.40031573256,71862537771.55,1.002942364241605,1,1,1,0,0,0,0
2024-12-13,100046.6484375,101888.8046875,99233.28125,101459.2578125,56894751583.0,97083.58974010765,88982.90159459248,72321.10161413735,62.898523348408624,3378.3711767342465,3808.197623557399,-429.8264468231523,74.720343403684,64.16102221131585,102705.51325846037,92394.47424153965,97549.99375000001,0.10570004795024114,4013.9091101445197,72486543116.84999,0.7849008814130416,1,1,1,0,0,0,0
2024-12-14,101451.4375,102618.8828125,100634.0546875,101372.96875,40422968793.0,97492.10202676406,89468.78658107905,72610.17491897181,62.675948435619596,3329.4034959526616,3712.4387980364518,-383.03530208379016,75.28031301583633,70.56342333257042,103148.62178122227,92287.28056252773,97717.951171875,0.11114990734497349,3868.974754062768,71922090525.35,0.5620382902906906,1,1,1,0,0,0,0
2024-12-15,101373.53125,105047.5390625,101227.03125,104298.6953125,51145914137.0,98140.34900635795,90050.35162937008,72925.48357960394,66.94677791047187,3486.4878764405585,3667.248613717273,-180.76073727671474,84.17107805781444,78.05724482577826,104005.30078035331,92550.24140714668,98277.77109375,0.11655798911311616,3865.512829665428,70433913107.70001,0.7261546587478838,1,1,1,0,0,0,0
2024-12-16,104293.578125,107780.578125,103322.984375,106029.71875,91020417816.0,98891.71755337148,90676.99347723792,73254.87895443375,69.19287496646677,3707.9149686867313,3675.381884711165,32.533083975566115,87.31017771043099,82.25385626136058,104899.75864502793,93060.22338622206,98979.991015625,0.11961544083123712,3907.80432397504,70402108005.75002,1.2928649495632434,1,1,1,1,0,0,0
2024-12-17,106030.6875,108268.4453125,105291.734375,106140.6015625,68589364868.0,99582.08745900277,91283.40948058153,73582.10007491203,69.33661600124853,3847.9876445925765,3709.9030366874476,138.0846079051289,90.02947357867714,87.17024311564086,106033.42951029359,92944.35955220641,99488.89453125,0.1315631259122678,3841.297653512537,70274903627.25,0.9760150683636596,1,1,1,1,0,0,0
2024-12-18,106147.296875,106470.609375,100041.5390625,100041.5390625,93865656139.0,99625.84475457393,91626.86554261754,73845.37807478853,54.322686576759246,3427.3445827570686,3653.391345901372,-226.04676314430344,75.08710250876857,84.14225126595889,106000.71622677307,93415.97986697691,99708.34804687499,0.12621547349154574,4026.1385577259275,72355186021.15002,1.2972899566806764,1,1,1,0,0,0,0
2024-12-19,100070.6875,102748.1484375,95587.6796875,97490.953125,97221662392.0,99422.52174223357,91856.82976153449,74080.65742852198,49.495855261945074,2855.257327526895,3493.764542226477,-638.5072146995817,53.027296555126185,72.71462421419062,105999.98877569819,93419.65028680179,99709.81953124999,0.1261695041475189,4250.019285745504,74467835016.95003,1.3055524223293298,1,1,1,0,0,0,0
2024-12-20,97484.6953125,98098.9140625,92175.1796875,97755.9296875,105634083408.0,99263.79868940181,92088.16701353315,74316.23227687003,49.99297848744463,2395.64000345736,3274.1396344726536,-878.4996310152937,35.61267831009797,54.57569245799757,105948.77930566008,93601.5472568399,99775.16328124999,0.12375055718040108,4369.5703635493965,78167827794.05,1.3513754493257222,1,1,1,0,0,0,0
2024-12-21,97756.1953125,99507.1015625,96426.5234375,97224.7265625,51765334294.0,99069.60134398259,92289.60072133578,74544.17749364246,48.952695523419806,1965.8650415401353,3012.48471588615,-1046.6196743460146,29.593576758245078,39.41118387448974,105950.75900313973,93594.06130936024,99772.41015624999,0.1238488443290896,4277.4994893672965,78926559743.95,0.6558671055970864,1,1,1,0,0,0,0
2024-12-22,97218.3203125,97360.265625,94202.1875,95104.9375,43147981314.0,98692.01431122234,92400.00608520498,74748.76217032263,44.9344317889892,1437.64376392361,2697.5165254936423,-1259.8727615700323,28.08639548051122,31.097550182951423,106022.3568043236,93446.42678942638,99734.39179687499,0.1260942167322794,4197.540820483919,77449919594.4,0.5571081485941247,1,1,1,0,0,0,0
2024-12-23,95099.390625,96416.2109375,92403.1328125,94686.2421875,65239002919.0,98310.51220420116,92489.66240294205,74947.1450560657,44.16332639796977,974.011584008389,2352.815537196592,-1378.8039531882027,21.728275317024103,26.469415851926797,106145.69059755033,93191.50080869964,99668.59570312499,0.1299726327782958,4184.3649136636395,77358479192.29999,0.8433335763598321,1,1,1,0,0,0,0
2024-12-24,94684.34375,99404.0625,93448.015625,98676.09375,47114953674.0,98345.32949427723,92732.26755380706,75183.2539982939,52.52417449834693,917.945908616035,2065.8416114804804,-1147.8957028644454,24.73443375480233,24.849701517445883,106143.90428034622,93184.04337590376,99663.97382812499,0.130035562567396,4310.913625187665,75854236020.4,0.6211248856468484,1,1,1,0,0,0,0
2024-12-25,98675.9140625,99478.75,97593.46875,99299.1953125,33700394629.0,98436.1738579175,92989.79413257934,75423.21361336064,53.69041591652389,913.2649951762578,1835.326288219636,-922.0612930433781,33.421831142490696,26.62818007143904,106120.31068527732,93478.19947097266,99799.25507812499,0.12667540658903864,4137.654169817118,70078308472.84999,0.4808962339902416,1,1,1,0,0,0,0
2024-12-26,99297.6953125,99884.5703125,95137.8828125,95795.515625,47054980873.0,98184.68259763965,93099.82242639977,75625.92308611328,46.737992285307264,619.6942190319824,1592.1998743821055,-972.5056553501231,35.71942456520536,31.29189648749946,106161.72666819773,93024.26395680224,99592.99531249999,0.13191151315585142,4181.156550544467,67704318883.59999,0.6950070785572606,1,1,1,0,0,0,0
2024-12-27,95704.9765625,97294.84375,93310.7421875,94164.859375,52419934565.0,97801.84229072159,93141.58858124683,75810.3901138634,43.88945225451218,252.54574234878237,1324.2690479754408,-1071.7233056266584,26.37548638195259,31.83891402988288,106303.59211635539,92306.55085239459,99305.07148437499,0.14094991378323654,4167.0811942555765,68116440066.999985,0.7695636253662002,1,1,1,0,0,0,0
2024-12-28,94160.1875,95525.8984375,94014.2890625,95163.9296875,24107436185.0,97550.6125189862,93220.8960756097,76002.96264693442,46.05861763478556,41.7137044363044,1067.7579792676136,-1026.0442748313092,17.810277137790877,26.63506269498294,106172.00091421366,91830.93346078636,99001.4671875,0.1448571204128378,3977.4046357373213,67115524279.99999,0.35919314411410874,1,1,1,0,0,0,0
2024-12-29,95174.0546875,95174.875,92881.7890625,93530.2265625,29635885267.0,97167.71861836847,93233.02668293873,76177.3632829102,43.12287719681846,-254.2673575115041,803.35291191179,-1057.620269423294,13.118275080771038,19.101346200171502,106358.83482904556,91253.85032720443,98806.342578125,0.15287464455935912,3857.0961572917986,63063494847.94999,0.46993724877528537,1,1,1,0,0,0,0
2024-12-30,93527.1953125,94903.3203125,91317.1328125,92643.2109375,56188003691.0,96736.81312495242,93209.89665370584,76341.20256305538,41.57346905175444,-554.0227994077868,531.8777696478747,-1085.9005690556614,11.604752965969926,14.177768394843945,106599.08653933316,90610.37674191684,98604.731640625,0.16214951890634216,3837.745538913813,60631706000.799995,0.9267099245114204,1,0,1,0,0,0,0
2024-12-31,92643.25,96090.6015625,91914.03125,93429.203125,43625106843.0,96421.80264876648,93218.4969074821,76511.23241939314,43.5103314766914,-719.8600474814157,281.53020622201666,-1001.3902537034323,10.060228642822063,11.594418896521008,106435.14281089748,89999.93765785253,98217.540234375,0.16733472568978897,3861.947308455684,58543390846.149994,0.7451756075702084,1,1,1,0,0,0,0
2025-01-01,93425.1015625,94929.8671875,92788.125,94419.7578125,24519888919.0,96231.1317119792,93265.60517826711,76689.42670191162,45.94247790878243,-762.5673744908709,72.71069007943916,-835.27806457031,16.30096256866756,12.65531472581985,106274.90655550291,89597.8496944971,97936.378125,0.17028459884150746,3739.0755141017066,56165686115.45,0.43656350727379606,1,1,1,0,0,0,0
2025-01-02,94416.2890625,97739.8203125,94201.5703125,96886.875,46009564411.0,96293.58345369546,93407.61575951155,76890.39633671848,51.53889425733659,-590.5302354015148,-59.93749501675164,-530.5927403847631,35.36353992478934,20.574910378759654,105888.84061563718,89526.67735311283,97707.758984375,0.1674602245778753,3724.730834523013,55621426756.85,0.8271913737871484,1,1,1,0,0,0,0
2025-01-03,96881.7265625,98956.9140625,96034.6171875,98107.4296875,35611391163.0,96466.3307140578,93591.92218806011,77101.51109642774,54.07216718818606,-351.6474278768146,-118.27948158876424,-233.36794628805038,57.13659809209436,36.26703352851709,105545.93908144439,89543.0249810556,97544.48203125,0.16405760497310337,3667.414123128512,55380847875.350006,0.6430271931400063,1,1,1,0,0,0,0
2025-01-04,98106.9921875,98734.4296875,97562.9765625,98236.2265625,22342608078.0,96634.89222343324,93774.05177137148,77311.80677270707,54.34338930312114,-150.20676041013212,-124.66493735303781,-25.541823057094305,75.00933160197161,55.836489872951766,104598.8779551662,89883.83923233383,97241.35859375002,0.15132489853734052,3489.1311946907613,53940682572.40001,0.4142069957682017,1,1,1,0,0,0,0
2025-01-05,98233.90625,98813.3046875,97291.765625,98314.9609375,20525254825.0,96794.89876763007,93952.12664063142,77520.79338131197,54.5202011750507,15.609687153904815,-96.6100124516493,112.21969960555411,80.5655862677726,70.9038386539462,102978.46242952235,90732.77897672767,96855.62070312501,0.12643234707389134,3348.5888995342784,50415924422.85001,0.4071184860729706,1,1,1,1,0,0,0
2025-01-06,98314.953125,102482.875,97926.1484375,102078.0859375,51823432705.0,97298.05945047483,94270.79171109687,77765.1445510253,62.07905357227706,445.53727784192597,11.81944560706576,433.7178322348602,86.27148257520301,80.6154668149824,101643.25961881506,91661.73022493493,96652.494921875,0.10327234079108134,3434.884446888973,49577627814.70001,1.045298756501498,1,1,1,1,0,0,0
2025-01-07,102248.8515625,102712.484375,96132.875,96922.703125,58685738547.0,97262.31122900103,94374.78823713229,77955.76702439818,49.85437239441819,366.0421769240638,82.66399187046538,283.37818505359843,75.74860365889253,80.86189083395604,101229.70081786484,91763.40543213517,96496.553125,0.09809982925988235,3659.5076560397606,47818631935.100006,1.2272567443303053,1,1,1,1,0,0,0
2025-01-08,96924.1640625,97258.3203125,92525.84375,95043.5234375,63875859171.0,97050.99810600093,94401.01314695063,78125.79445139423,46.277110305366385,149.68219769300777,96.06763303497385,53.61456465803391,59.422474011006386,73.8141867483673,101125.5965423754,91622.76673887463,96374.18164062501,0.09860348115781035,3736.1482922154923,46151341774.05,1.3840520495314428,1,1,1,1,0,0,0
2025-01-09,95043.484375,95349.71875,91220.84375,92484.0390625,62777261693.0,96616.04962566751,94325.83769265845,78268.66255697739,41.87031763182616,-225.7117783164431,31.71175076469047,-257.42352908113355,30.961665411967182,55.3775810272887,101117.32093337298,91103.85328537706,96110.58710937502,0.1041869366233344,3764.200199914386,44008500688.3,1.4264803551848748,1,0,1,0,0,0,0
2025-01-10,92494.4921875,95770.609375,92250.09375,94701.453125,62058693684.0,96433.70710179441,94340.56770961302,78432.17291088807,46.613470021194786,-340.3639223031496,-42.703383848877536,-297.66053845427206,24.660484516421327,38.348207979798296,101000.10575868817,90968.74111631188,95984.42343750002,0.10451033910630486,3746.7941588490726,44523168657.80001,1.3938516856465457,1,1,1,0,0,0,0
2025-01-11,94700.8359375,94977.6875,93840.046875,94566.59375,18860894100.0,96255.8867825759,94349.43147590272,78592.71441177477,46.365679445301204,-437.070322323445,-121.57677154379104,-315.49355077965396,23.465041391047386,26.36239710647863,100998.77453773674,90916.2379622633,95957.50625000002,0.10507293248331405,3560.426049288425,43308814297.100006,0.43549781738686255,1,1,1,0,0,0,0
2025-01-12,94565.7265625,95367.5390625,93712.5078125,94488.4375,20885130965.0,96087.55827947342,94354.88269253398,78750.8808106626,46.21235946739923,-514.0912730821146,-200.07967185145577,-314.01160123065887,29.279118199597082,25.801548035688597,101000.14904577027,90895.08298547975,95947.61601562501,0.10531857361255252,3424.326420767823,41091120699.399994,0.5082638440986829,1,1,1,0,0,0,0
2025-01-13,94488.890625,95837.0,89260.1015625,94516.5234375,72978998252.0,95937.9359135712,94361.22154527775,78907.75287660128,46.2811041470036,-566.3362591684418,-273.330989314853,-293.00526985358874,32.20781689148191,28.317325494042123,100659.98754230436,90819.28745769567,95739.63750000001,0.10278605958382375,3649.510136248693,42384322928.3,1.7218394257578653,1,1,1,0,0,0,1
2025-01-14,94519.0078125,97352.6640625,94322.15625,96534.046875,53769675818.0,95994.70838608823,94446.43038173745,79083.1388865356,51.11448624328045,-439.8729255133658,-306.6393765545556,-133.23354895881016,40.52686910109331,34.004601397390765,100248.39595590944,90954.36420034054,95601.38007812499,0.09721650197909129,3605.295684552358,43387786987.75001,1.2392813635132207,1,1,1,0,0,0,0
2025-01-15,96534.046875,100697.234375,96501.640625,100504.4921875,57805923627.0,96424.2116052703,94684.00143294381,79296.28668057505,58.94356407831818,-19.048489025619347,-249.12119904876837,230.07271002314903,58.91089616829422,43.88186072028981,100976.33923379635,90697.31857870365,95836.82890625,0.10725543376594705,3647.4598320843324,43925334125.450005,1.3160041870576844,1,1,1,1,0,0,0
2025-01-16,100505.296875,100781.5859375,97364.4453125,99756.90625,54103781805.0,96741.61109524456,94882.93887674995,79499.8749349972,57.089630181616144,251.23785781263723,-149.04938767648727,400.28724548912453,71.89591373120662,57.111226333531384,101476.65837181768,90756.2041281823,96116.43125,0.1115361245128978,3631.0084601497374,44009526487.450005,1.2293652334666343,1,1,1,1,0,0,0
2025-01-17,100025.765625,105884.2265625,99948.90625,104462.0390625,71888972663.0,97476.8899492689,95258.58986442642,79748.25467755942,64.62993864467116,835.4757857308141,47.855647004972994,787.6201387258411,84.35366042273363,71.72015677407815,103084.7177653005,90077.95567219949,96581.33671875,0.13467158909777158,3809.3164496033273,46398603311.350006,1.549377945292904,1,1,1,1,0,0,1
2025-01-18,104124.953125,104913.203125,102226.6171875,104408.0703125,50445655726.0,98137.00236481472,95617.39301925284,79993.62597740958,64.48995603305679,1279.3857630372804,294.16167021143445,985.2240928258459,86.86492318833562,81.03816578075862,104335.28687015301,89915.170942347,97125.22890625,0.14846931214674414,3729.1214130245185,47439091834.3,1.0633773492587426,1,1,1,1,0,0,0
2025-01-19,104411.2890625,106299.796875,99570.53125,101089.609375,76789928525.0,98418.2030324514,95831.98973908606,80203.53625997268,56.400776648261214,1347.8780549379298,504.90494715673356,842.9731077811963,83.99622377239692,85.07160246115538,104640.75076792258,90454.34688832742,97547.548828125,0.14543065458867713,3943.417428165624,48469188076.00001,1.5843039995758312,1,1,1,1,0,0,1
2025-01-20,101083.75,109114.8828125,99471.359375,102016.6640625,126279678351.0,98760.91360674176,96074.52598706308,80420.58230775903,57.98624371436114,1460.1327538066835,695.9505084867235,764.18224531996,74.9309852246381,81.93071072845689,105060.0996592267,90893.7440907733,97976.921875,0.14458869800509752,4350.567857403794,52601916651.40001,2.400666865199465,1,1,1,1,0,0,1
2025-01-21,102052.578125,107180.921875,100103.953125,106146.265625,88733878242.0,99464.2804656235,96469.49616894296,80676.5592561893,64.22680536802036,1860.868807720297,928.9341683334383,931.9346393868586,72.90696981129909,77.27805960277803,106316.32336276711,90810.17116848289,98563.247265625,0.15732184789423187,4545.310778303523,55812616117.55001,1.5898534133413977,1,1,1,1,0,0,1
2025-01-22,106136.3828125,106294.34375,103360.265625,103653.0703125,53878181052.0,99863.21283199269,96751.20495888637,80905.18125674961,58.57036835740715,1954.7419440318772,1134.095723473126,820.6462205587511,73.92962389936513,73.92252631176744,106932.16167943724,90870.95238306277,98901.55703125,0.16239591952328508,4430.222731638986,56206046949.600006,0.9585833549246506,1,1,1,1,0,0,0
2025-01-23,103657.671875,106820.328125,101257.8046875,103960.171875,104104515428.0,100253.3994075172,97033.90954383201,81134.5841484735,59.04878233749098,2030.5111419223394,1313.3788071629688,717.1323347593707,77.19249509065563,74.67636293377328,107523.93311002615,90864.45517122388,99194.19414062501,0.167948115140535,4511.101353486202,59630703162.850006,1.7458206914597851,1,1,1,1,0,0,1
2025-01-24,103965.671875,107098.546875,102772.125,104819.484375,52388229265.0,100688.26464251555,97339.22620387781,81370.25479749368,60.425858862555735,2135.2838907889673,1477.7598238881687,657.5240669007985,74.96501944588283,75.36237947863452,108206.50274835328,90840.21131414671,99523.35703125,0.17449463073028784,4497.90996216576,61132984222.200005,0.8569552089030129,1,1,1,1,0,0,0
2025-01-25,104824.03125,105243.7890625,104120.375,104714.6484375,23888996502.0,101071.72976584741,97628.4584483336,81602.53732127484,60.1600660109504,2184.6741019717883,1619.1426795048928,565.5314224668955,76.74725703663947,76.30159052439264,108806.15731921964,90880.52549328035,99843.34140625,0.17953757930638706,4256.874540761063,61301171306.05001,0.38969885881515476,1,1,1,1,0,0,0
2025-01-26,104713.2109375,105438.6484375,102507.7109375,102682.5,22543395879.0,101225.13645481432,97826.65615624208,81812.28819369996,55.10057825779629,2036.3648581466841,1702.587115233251,333.77774291343303,74.6022289971087,75.43816849321033,108872.10936942617,90875.01484932382,99873.562109375,0.18019878474338485,4162.164752135273,59837169464.75,0.37674569303082234,1,1,1,1,0,0,0
2025-01-27,102680.3046875,103214.109375,97795.9375,102087.6875,89006608428.0,101307.28417340343,97993.75542462475,82014.03346042933,53.677592299275354,1849.5122898147965,1731.9721501495603,117.54013966523621,65.97878915994917,72.44275839789911,109070.04063680474,91193.58201944525,100131.811328125,0.17852926437912495,4251.8795466256115,61353212958.799995,1.4507244875304226,1,1,1,1,0,0,0
